tipo,f1,f2
nsga2,0.712220,0.999291
nsga2,0.872411,0.990505
nsga2,0.872411,0.990505
nsga2,0.712220,0.999291
nsga2,0.866855,0.990569
nsga2,0.861300,0.991691
nsga2,0.855744,0.991887
nsga2,0.831670,0.994383
nsga2,0.846485,0.992802
nsga2,0.832199,0.993361
nsga2,0.803892,0.995805
nsga2,0.855744,0.991887
nsga2,0.814354,0.995516
nsga2,0.826115,0.994932
nsga2,0.843310,0.992804
nsga2,0.840930,0.993175
nsga2,0.846485,0.992802
nsga2,0.861300,0.991691
nsga2,0.750399,0.998660
nsga2,0.814354,0.995516
nsga2,0.803892,0.995805
nsga2,0.828496,0.994487
nsga2,0.742251,0.998689
nsga2,0.798337,0.996354
nsga2,0.758918,0.998545
nsga2,0.798337,0.996354
nsga2,0.866855,0.990569
nsga2,0.753362,0.998637
nsga2,0.792132,0.996949
nsga2,0.773084,0.997741
nsga2,0.820559,0.995217
nsga2,0.795162,0.996684
nsga2,0.761948,0.998470
nsga2,0.800718,0.996097
nsga2,0.758918,0.998545
nsga2,0.753362,0.998637
nsga2,0.766181,0.998238
nsga2,0.763151,0.998285
nsga2,0.795307,0.996598
nsga2,0.832344,0.993286
nsga2,0.795307,0.996598
nsga2,0.795162,0.996684
nsga2,0.768706,0.997979
nsga2,0.800862,0.996013
nsga2,0.817529,0.995316
nsga2,0.817385,0.995395
nsga2,0.823084,0.994996
nsga2,0.837755,0.993215
nsga2,0.828640,0.994411
nsga2,0.771736,0.997968
nsga2,0.835374,0.993283
nsga2,0.820559,0.995217
nsga2,0.779885,0.997456
nsga2,0.800862,0.996013
nsga2,0.800718,0.996097
nsga2,0.772873,0.997892
nsga2,0.822940,0.995073
nsga2,0.828496,0.994487
nsga2,0.735248,0.998850
nsga2,0.738693,0.998791
nsga2,0.779885,0.997456
nsga2,0.777317,0.997610
nsga2,0.792132,0.996949
nsga2,0.826115,0.994932
nsga2,0.750399,0.998660
nsga2,0.783984,0.997247
nsga2,0.714998,0.999248
nsga2,0.783984,0.997247
nsga2,0.777317,0.997610
nsga2,0.714998,0.999248
nsga2,0.837755,0.993215
nsga2,0.840930,0.993175
nsga2,0.790996,0.996977
nsga2,0.775440,0.997714
nsga2,0.781021,0.997401
nsga2,0.782848,0.997295
nsga2,0.717379,0.999212
nsga2,0.786551,0.997129
nsga2,0.730221,0.998873
nsga2,0.788428,0.997070
nsga2,0.786551,0.997129
nsga2,0.767504,0.998150
nsga2,0.781021,0.997401
nsga2,0.790996,0.996977
nsga2,0.822940,0.995073
nsga2,0.732801,0.998872
nsga2,0.767504,0.998150
nsga2,0.763084,0.998371
nsga2,0.782848,0.997295
nsga2,0.768640,0.998064
nsga2,0.739288,0.998783
nsga2,0.761948,0.998470
nsga2,0.835374,0.993283
nsga2,0.788428,0.997070
nsga2,0.741656,0.998693
nsga2,0.843310,0.992804
nsga2,0.817385,0.995395
nsga2,0.741656,0.998693
nsga2,0.739288,0.998783
nsga2,0.729097,0.998913
nsga2,0.766181,0.998238
nsga2,0.734652,0.998862
nsga2,0.817529,0.995316
nsga2,0.832199,0.993361
nsga2,0.763084,0.998371
nsga2,0.732801,0.998872
nsga2,0.719230,0.999141
nsga2,0.718515,0.999178
nsga2,0.717379,0.999212
nsga2,0.722405,0.999051
nsga2,0.721690,0.999083
nsga2,0.735248,0.998850
nsga2,0.738693,0.998791
nsga2,0.724786,0.998973
nsga2,0.768640,0.998064
nsga2,0.723541,0.999029
nsga2,0.772873,0.997892
nsga2,0.726109,0.998956
nsga2,0.727245,0.998944
nsga2,0.727961,0.998920
nsga2,0.771736,0.997968
nsga2,0.718515,0.999178
nsga2,0.823084,0.994996
nsga2,0.719230,0.999141
nsga2,0.775440,0.997714
nsga2,0.776576,0.997648
nsga2,0.776181,0.997674
nsga2,0.720367,0.999112
nsga2,0.720553,0.999109
nsga2,0.721690,0.999083
nsga2,0.725922,0.998958
nsga2,0.724137,0.999003
nsga2,0.724137,0.999003
nsga2,0.742251,0.998689
nsga2,0.776181,0.997674
nsga2,0.722405,0.999051
nsga2,0.776576,0.997648
nsga2,0.787688,0.997090
nsga2,0.787292,0.997107
nsga2,0.831670,0.994383
nsga2,0.723541,0.999029
nsga2,0.729692,0.998893
nsga2,0.727245,0.998944
nsga2,0.724786,0.998973
nsga2,0.763151,0.998285
nsga2,0.729692,0.998893
nsga2,0.727961,0.998920
nsga2,0.787292,0.997107
nsga2,0.734652,0.998862
nsga2,0.787688,0.997090
greedy,0.705809,0.967413
