tipo,f1,f2
nsga2,0.575393,0.999853
nsga2,0.841424,0.995659
nsga2,0.575393,0.999853
nsga2,0.841424,0.995659
nsga2,0.694979,0.999640
nsga2,0.613775,0.999673
nsga2,0.747026,0.999514
nsga2,0.703868,0.999525
nsga2,0.600552,0.999828
nsga2,0.808653,0.997304
nsga2,0.811477,0.997068
nsga2,0.831933,0.996653
nsga2,0.819942,0.996748
nsga2,0.816060,0.996971
nsga2,0.835637,0.996216
nsga2,0.834016,0.996472
nsga2,0.839340,0.995808
nsga2,0.837720,0.996051
nsga2,0.797720,0.997721
nsga2,0.802303,0.997489
nsga2,0.785055,0.998013
nsga2,0.782905,0.998205
nsga2,0.753573,0.999322
nsga2,0.808653,0.997304
nsga2,0.834016,0.996472
nsga2,0.755657,0.999133
nsga2,0.804069,0.997474
nsga2,0.792462,0.997746
nsga2,0.790313,0.997904
nsga2,0.835637,0.996216
nsga2,0.837720,0.996051
nsga2,0.760981,0.998997
nsga2,0.839340,0.995808
nsga2,0.763064,0.998841
nsga2,0.816060,0.996971
nsga2,0.824526,0.996734
nsga2,0.811477,0.997068
nsga2,0.772092,0.998597
nsga2,0.766536,0.998664
nsga2,0.824526,0.996734
nsga2,0.753573,0.999322
nsga2,0.751490,0.999416
nsga2,0.774175,0.998491
nsga2,0.777647,0.998397
nsga2,0.763064,0.998841
nsga2,0.831933,0.996653
nsga2,0.749407,0.999484
nsga2,0.782905,0.998205
nsga2,0.751490,0.999416
nsga2,0.779731,0.998316
nsga2,0.775266,0.998434
nsga2,0.703312,0.999525
nsga2,0.698312,0.999611
nsga2,0.760981,0.998997
nsga2,0.758897,0.999058
nsga2,0.764155,0.998758
nsga2,0.774175,0.998491
nsga2,0.764684,0.998746
nsga2,0.770008,0.998608
nsga2,0.804069,0.997474
nsga2,0.802303,0.997489
nsga2,0.698312,0.999611
nsga2,0.766536,0.998664
nsga2,0.780822,0.998272
nsga2,0.785055,0.998013
nsga2,0.703312,0.999525
nsga2,0.780822,0.998272
nsga2,0.779731,0.998316
nsga2,0.819942,0.996748
nsga2,0.756814,0.999093
nsga2,0.755657,0.999133
nsga2,0.797720,0.997721
nsga2,0.777647,0.998397
nsga2,0.790313,0.997904
nsga2,0.758897,0.999058
nsga2,0.770008,0.998608
nsga2,0.787138,0.997964
nsga2,0.749407,0.999484
nsga2,0.787138,0.997964
nsga2,0.788229,0.997938
nsga2,0.775266,0.998434
nsga2,0.756814,0.999093
nsga2,0.788229,0.997938
nsga2,0.792462,0.997746
nsga2,0.747026,0.999514
nsga2,0.695535,0.999629
nsga2,0.772092,0.998597
nsga2,0.697757,0.999618
nsga2,0.794545,0.997731
nsga2,0.795637,0.997722
nsga2,0.694979,0.999640
nsga2,0.764684,0.998746
nsga2,0.613775,0.999673
nsga2,0.600552,0.999828
nsga2,0.611186,0.999730
nsga2,0.794545,0.997731
nsga2,0.609334,0.999733
nsga2,0.764155,0.998758
nsga2,0.601418,0.999818
nsga2,0.601941,0.999803
nsga2,0.604024,0.999775
nsga2,0.606742,0.999750
nsga2,0.609334,0.999733
nsga2,0.612259,0.999709
nsga2,0.612701,0.999690
nsga2,0.604890,0.999771
nsga2,0.607946,0.999736
nsga2,0.605876,0.999750
nsga2,0.603501,0.999787
nsga2,0.607251,0.999738
nsga2,0.602807,0.999796
nsga2,0.697757,0.999618
nsga2,0.695535,0.999629
nsga2,0.703868,0.999525
nsga2,0.605353,0.999761
nsga2,0.602807,0.999796
nsga2,0.601418,0.999818
nsga2,0.795637,0.997722
nsga2,0.605353,0.999761
nsga2,0.603501,0.999787
nsga2,0.612259,0.999709
nsga2,0.601941,0.999803
nsga2,0.612701,0.999690
nsga2,0.611565,0.999721
nsga2,0.611881,0.999718
nsga2,0.607946,0.999736
nsga2,0.613080,0.999682
nsga2,0.613396,0.999680
nsga2,0.604024,0.999775
nsga2,0.604890,0.999771
nsga2,0.607251,0.999738
nsga2,0.611186,0.999730
nsga2,0.611881,0.999718
nsga2,0.611565,0.999721
nsga2,0.605876,0.999750
nsga2,0.606742,0.999750
nsga2,0.613396,0.999680
nsga2,0.613080,0.999682
nsga2,0.575393,0.999853
nsga2,0.841424,0.995659
nsga2,0.808653,0.997304
nsga2,0.834016,0.996472
nsga2,0.835637,0.996216
nsga2,0.837720,0.996051
nsga2,0.839340,0.995808
nsga2,0.816060,0.996971
nsga2,0.811477,0.997068
nsga2,0.824526,0.996734
nsga2,0.753573,0.999322
nsga2,0.763064,0.998841
greedy,0.705809,0.967413
