tipo,f1,f2
nsga2,0.690051,0.993600
nsga2,0.741766,0.983271
nsga2,0.741766,0.983271
nsga2,0.690051,0.993600
nsga2,0.702053,0.992312
nsga2,0.739980,0.983927
nsga2,0.727783,0.987833
nsga2,0.735313,0.985814
nsga2,0.729093,0.987481
nsga2,0.691479,0.993532
nsga2,0.741432,0.983434
nsga2,0.719549,0.989510
nsga2,0.728349,0.987599
nsga2,0.711241,0.991026
nsga2,0.690676,0.993539
nsga2,0.728260,0.987668
nsga2,0.713384,0.990709
nsga2,0.734813,0.985823
nsga2,0.739321,0.984340
nsga2,0.703125,0.992233
nsga2,0.714813,0.990414
nsga2,0.714218,0.990578
nsga2,0.718855,0.989731
nsga2,0.715646,0.990339
nsga2,0.716241,0.990177
nsga2,0.717075,0.990084
nsga2,0.726712,0.988095
nsga2,0.720646,0.989344
nsga2,0.725998,0.988276
nsga2,0.712313,0.990793
nsga2,0.732674,0.986540
nsga2,0.726712,0.988095
nsga2,0.711241,0.990923
nsga2,0.734619,0.986013
nsga2,0.738313,0.984525
nsga2,0.707194,0.991675
nsga2,0.731008,0.987050
nsga2,0.732047,0.986707
nsga2,0.717670,0.989924
nsga2,0.723141,0.988876
nsga2,0.701696,0.992405
nsga2,0.720680,0.989206
nsga2,0.735869,0.985611
nsga2,0.737337,0.985089
nsga2,0.706241,0.991804
nsga2,0.734063,0.986155
nsga2,0.724569,0.988595
nsga2,0.736480,0.985326
nsga2,0.737892,0.984888
nsga2,0.700765,0.992471
nsga2,0.712075,0.990892
nsga2,0.703839,0.992115
nsga2,0.739877,0.984116
nsga2,0.721916,0.989096
nsga2,0.704553,0.992074
nsga2,0.723855,0.988735
nsga2,0.705527,0.991843
nsga2,0.705267,0.991957
nsga2,0.700437,0.992550
nsga2,0.699553,0.992652
nsga2,0.720283,0.989452
nsga2,0.708980,0.991382
nsga2,0.710527,0.991134
nsga2,0.713384,0.990709
nsga2,0.710527,0.991134
nsga2,0.696458,0.993022
nsga2,0.692193,0.993448
nsga2,0.714218,0.990578
nsga2,0.738964,0.984456
nsga2,0.723260,0.988749
nsga2,0.727436,0.987933
nsga2,0.725283,0.988411
nsga2,0.725323,0.988304
nsga2,0.695795,0.993119
nsga2,0.709813,0.991243
nsga2,0.736226,0.985493
nsga2,0.737892,0.984888
nsga2,0.694366,0.993237
nsga2,0.740877,0.983693
nsga2,0.695080,0.993211
nsga2,0.731563,0.986873
nsga2,0.727436,0.987933
nsga2,0.735869,0.985611
nsga2,0.706241,0.991804
nsga2,0.737337,0.985089
nsga2,0.721321,0.989127
nsga2,0.734063,0.986155
nsga2,0.707194,0.991675
nsga2,0.695795,0.993119
nsga2,0.693027,0.993387
nsga2,0.740519,0.983808
nsga2,0.729202,0.987364
nsga2,0.703125,0.992233
nsga2,0.722075,0.988970
nsga2,0.693652,0.993330
nsga2,0.738210,0.984714
nsga2,0.736980,0.985206
nsga2,0.717075,0.990084
nsga2,0.716241,0.990177
nsga2,0.699553,0.992652
nsga2,0.696458,0.993022
nsga2,0.697529,0.992920
nsga2,0.733091,0.986490
nsga2,0.741210,0.983530
nsga2,0.730452,0.987060
nsga2,0.717670,0.989924
nsga2,0.709813,0.991243
nsga2,0.692193,0.993448
nsga2,0.693652,0.993330
nsga2,0.724688,0.988468
nsga2,0.729936,0.987305
nsga2,0.722545,0.988891
nsga2,0.719549,0.989510
nsga2,0.698482,0.992777
nsga2,0.714813,0.990414
nsga2,0.715646,0.990339
nsga2,0.718299,0.989838
nsga2,0.736980,0.985206
nsga2,0.740519,0.983808
nsga2,0.732396,0.986660
nsga2,0.707670,0.991577
nsga2,0.733646,0.986315
nsga2,0.693027,0.993387
nsga2,0.731841,0.986836
nsga2,0.704553,0.992074
nsga2,0.703839,0.992115
nsga2,0.738071,0.984733
nsga2,0.699009,0.992730
nsga2,0.740877,0.983693
nsga2,0.734619,0.986013
nsga2,0.733230,0.986365
nsga2,0.739519,0.984232
nsga2,0.718855,0.989731
nsga2,0.697223,0.992944
nsga2,0.718305,0.989772
nsga2,0.708125,0.991501
nsga2,0.724926,0.988467
nsga2,0.730412,0.987138
nsga2,0.730412,0.987138
nsga2,0.721241,0.989188
nsga2,0.707670,0.991577
nsga2,0.697886,0.992867
nsga2,0.725998,0.988276
nsga2,0.736480,0.985326
nsga2,0.736226,0.985493
nsga2,0.705267,0.991957
nsga2,0.708622,0.991451
nsga2,0.695080,0.993211
nsga2,0.694366,0.993237
nsga2,0.709337,0.991340
greedy,0.698018,0.941222
