tipo,f1,f2
nsga2,0.745576,0.986800
nsga2,0.680483,0.996509
nsga2,0.745576,0.986800
nsga2,0.680483,0.996509
nsga2,0.699527,0.995104
nsga2,0.726816,0.991607
nsga2,0.730053,0.991105
nsga2,0.729237,0.991135
nsga2,0.693035,0.995583
nsga2,0.703293,0.994738
nsga2,0.717890,0.992914
nsga2,0.715237,0.993308
nsga2,0.744604,0.987221
nsga2,0.711078,0.993783
nsga2,0.722715,0.992242
nsga2,0.743969,0.987468
nsga2,0.712837,0.993583
nsga2,0.734744,0.990159
nsga2,0.717133,0.992947
nsga2,0.737617,0.989418
nsga2,0.738687,0.989161
nsga2,0.742497,0.988008
nsga2,0.742636,0.987980
nsga2,0.709451,0.993990
nsga2,0.723271,0.992180
nsga2,0.715717,0.993169
nsga2,0.688664,0.996011
nsga2,0.738687,0.989161
nsga2,0.681757,0.996417
nsga2,0.688039,0.996052
nsga2,0.734219,0.990203
nsga2,0.686578,0.996154
nsga2,0.702829,0.994837
nsga2,0.701559,0.994918
nsga2,0.692564,0.995709
nsga2,0.685782,0.996161
nsga2,0.737617,0.989418
nsga2,0.710026,0.993945
nsga2,0.683086,0.996352
nsga2,0.733928,0.990327
nsga2,0.728829,0.991304
nsga2,0.735202,0.990035
nsga2,0.735663,0.989916
nsga2,0.696543,0.995391
nsga2,0.712837,0.993583
nsga2,0.694256,0.995581
nsga2,0.713955,0.993467
nsga2,0.722260,0.992355
nsga2,0.700436,0.995012
nsga2,0.745160,0.986997
nsga2,0.745187,0.986882
nsga2,0.683312,0.996273
nsga2,0.711804,0.993733
nsga2,0.723687,0.992080
nsga2,0.742080,0.988207
nsga2,0.681757,0.996417
nsga2,0.698432,0.995115
nsga2,0.701559,0.994918
nsga2,0.743067,0.987784
nsga2,0.716789,0.993061
nsga2,0.737259,0.989539
nsga2,0.726257,0.991745
nsga2,0.728115,0.991390
nsga2,0.741010,0.988457
nsga2,0.733191,0.990501
nsga2,0.720832,0.992469
nsga2,0.739719,0.988868
nsga2,0.709019,0.994103
nsga2,0.727482,0.991527
nsga2,0.730734,0.990970
nsga2,0.704257,0.994674
nsga2,0.733357,0.990352
nsga2,0.718648,0.992802
nsga2,0.739046,0.989030
nsga2,0.739719,0.988868
nsga2,0.705686,0.994509
nsga2,0.736427,0.989694
nsga2,0.700436,0.995012
nsga2,0.740830,0.988597
nsga2,0.730734,0.990970
nsga2,0.689444,0.995956
nsga2,0.718648,0.992802
nsga2,0.695414,0.995437
nsga2,0.724854,0.991924
nsga2,0.741691,0.988292
nsga2,0.697543,0.995286
nsga2,0.690594,0.995873
nsga2,0.740236,0.988737
nsga2,0.707472,0.994283
nsga2,0.740236,0.988737
nsga2,0.732579,0.990643
nsga2,0.706589,0.994284
nsga2,0.739046,0.989030
nsga2,0.713955,0.993467
nsga2,0.708186,0.994196
nsga2,0.731354,0.990837
nsga2,0.737259,0.989539
nsga2,0.744182,0.987323
nsga2,0.706138,0.994368
nsga2,0.711804,0.993733
nsga2,0.743579,0.987552
nsga2,0.744770,0.987079
nsga2,0.708186,0.994196
nsga2,0.689444,0.995956
nsga2,0.725543,0.991842
nsga2,0.736427,0.989694
nsga2,0.715906,0.993103
nsga2,0.724854,0.991924
nsga2,0.696543,0.995391
nsga2,0.719452,0.992690
nsga2,0.721818,0.992368
nsga2,0.743413,0.987694
nsga2,0.741010,0.988457
nsga2,0.704416,0.994583
nsga2,0.685264,0.996239
nsga2,0.714621,0.993370
nsga2,0.725543,0.991842
nsga2,0.684514,0.996248
nsga2,0.741691,0.988292
nsga2,0.719452,0.992690
nsga2,0.724095,0.992045
nsga2,0.731354,0.990837
nsga2,0.710443,0.993859
nsga2,0.726257,0.991745
nsga2,0.687255,0.996091
nsga2,0.728115,0.991390
nsga2,0.691058,0.995824
nsga2,0.720658,0.992549
nsga2,0.736139,0.989800
nsga2,0.731865,0.990749
nsga2,0.727482,0.991527
nsga2,0.732083,0.990649
nsga2,0.733191,0.990501
nsga2,0.697791,0.995213
nsga2,0.740830,0.988597
nsga2,0.698416,0.995187
nsga2,0.721491,0.992434
nsga2,0.720007,0.992625
nsga2,0.694968,0.995493
nsga2,0.714621,0.993370
nsga2,0.705091,0.994569
nsga2,0.736139,0.989800
nsga2,0.720007,0.992625
nsga2,0.709019,0.994103
nsga2,0.743067,0.987784
nsga2,0.694968,0.995493
nsga2,0.690594,0.995873
nsga2,0.706138,0.994368
nsga2,0.702829,0.994837
nsga2,0.724095,0.992045
greedy,0.698018,0.941222
