tipo,f1,f2
nsga2,0.737142,0.986008
nsga2,0.707148,0.992509
nsga2,0.737142,0.986008
nsga2,0.707148,0.992509
nsga2,0.709351,0.992452
nsga2,0.709515,0.992406
nsga2,0.729290,0.988569
nsga2,0.733753,0.987198
nsga2,0.713199,0.992016
nsga2,0.715104,0.991717
nsga2,0.720278,0.990798
nsga2,0.717643,0.991283
nsga2,0.725183,0.989751
nsga2,0.719350,0.990992
nsga2,0.730719,0.988133
nsga2,0.735469,0.986567
nsga2,0.711191,0.992305
nsga2,0.714509,0.991774
nsga2,0.728219,0.988904
nsga2,0.727862,0.988969
nsga2,0.720699,0.990790
nsga2,0.735360,0.986697
nsga2,0.710288,0.992390
nsga2,0.714032,0.991899
nsga2,0.726433,0.989406
nsga2,0.732598,0.987546
nsga2,0.736393,0.986198
nsga2,0.710913,0.992344
nsga2,0.722977,0.990280
nsga2,0.726804,0.989245
nsga2,0.719921,0.990841
nsga2,0.718020,0.991182
nsga2,0.713715,0.991938
nsga2,0.707506,0.992499
nsga2,0.708577,0.992469
nsga2,0.717009,0.991424
nsga2,0.724727,0.989796
nsga2,0.714866,0.991769
nsga2,0.732052,0.987701
nsga2,0.734884,0.986796
nsga2,0.716215,0.991566
nsga2,0.735860,0.986468
nsga2,0.731076,0.988037
nsga2,0.731076,0.988037
nsga2,0.711469,0.992251
nsga2,0.712048,0.992189
nsga2,0.732801,0.987505
nsga2,0.730396,0.988271
nsga2,0.727362,0.989131
nsga2,0.734110,0.987104
nsga2,0.728397,0.988809
nsga2,0.725540,0.989651
nsga2,0.732420,0.987625
nsga2,0.730217,0.988281
nsga2,0.731646,0.987855
nsga2,0.727539,0.989102
nsga2,0.728689,0.988761
nsga2,0.735927,0.986420
nsga2,0.736217,0.986376
nsga2,0.736784,0.986100
nsga2,0.734408,0.987001
nsga2,0.730719,0.988133
nsga2,0.722620,0.990382
nsga2,0.718437,0.991180
nsga2,0.724683,0.989884
nsga2,0.731467,0.987934
nsga2,0.722977,0.990280
nsga2,0.722620,0.990382
nsga2,0.724326,0.989984
nsga2,0.715659,0.991628
nsga2,0.708577,0.992469
nsga2,0.725931,0.989544
nsga2,0.733455,0.987220
nsga2,0.721612,0.990609
nsga2,0.733158,0.987410
nsga2,0.722048,0.990529
nsga2,0.731824,0.987839
nsga2,0.734146,0.987006
nsga2,0.719905,0.990908
nsga2,0.707922,0.992489
nsga2,0.727181,0.989201
nsga2,0.730039,0.988368
nsga2,0.717366,0.991356
nsga2,0.714310,0.991862
nsga2,0.718993,0.991095
nsga2,0.713374,0.991944
nsga2,0.736284,0.986328
nsga2,0.723477,0.990146
nsga2,0.722326,0.990465
nsga2,0.725199,0.989682
nsga2,0.728967,0.988701
nsga2,0.721334,0.990673
nsga2,0.732865,0.987426
nsga2,0.716493,0.991502
nsga2,0.731467,0.987934
nsga2,0.723397,0.990196
nsga2,0.729741,0.988389
nsga2,0.724326,0.989984
nsga2,0.729469,0.988468
nsga2,0.731850,0.987743
nsga2,0.722048,0.990529
nsga2,0.721612,0.990609
nsga2,0.725931,0.989544
nsga2,0.729647,0.988465
nsga2,0.727862,0.988969
nsga2,0.734498,0.986890
nsga2,0.717921,0.991257
nsga2,0.736784,0.986100
nsga2,0.726612,0.989311
nsga2,0.733278,0.987315
nsga2,0.728332,0.988859
nsga2,0.729013,0.988629
nsga2,0.716493,0.991502
nsga2,0.726289,0.989445
nsga2,0.717366,0.991356
nsga2,0.721334,0.990673
nsga2,0.720977,0.990741
nsga2,0.710497,0.992352
nsga2,0.722326,0.990465
nsga2,0.718755,0.991105
nsga2,0.720977,0.990741
nsga2,0.724048,0.990047
nsga2,0.723755,0.990130
nsga2,0.716215,0.991566
nsga2,0.712048,0.992189
nsga2,0.711469,0.992251
nsga2,0.733278,0.987315
nsga2,0.728719,0.988708
nsga2,0.736427,0.986157
nsga2,0.735003,0.986790
nsga2,0.734612,0.986890
nsga2,0.735536,0.986520
nsga2,0.719707,0.990948
nsga2,0.712326,0.992135
nsga2,0.735360,0.986697
nsga2,0.726289,0.989445
nsga2,0.715659,0.991628
nsga2,0.719112,0.991036
nsga2,0.723755,0.990083
nsga2,0.712882,0.992070
nsga2,0.724683,0.989884
nsga2,0.707922,0.992489
nsga2,0.715421,0.991667
nsga2,0.716850,0.991430
nsga2,0.725654,0.989606
nsga2,0.712326,0.992135
nsga2,0.732229,0.987640
nsga2,0.734110,0.987104
nsga2,0.723397,0.990196
nsga2,0.726790,0.989307
greedy,0.698018,0.941222
