tipo,f1,f2
nsga2,0.733744,0.984138
nsga2,0.700759,0.991402
nsga2,0.733744,0.984138
nsga2,0.700759,0.991402
nsga2,0.731910,0.984900
nsga2,0.722372,0.987809
nsga2,0.726694,0.986509
nsga2,0.723963,0.987327
nsga2,0.712612,0.989903
nsga2,0.711739,0.990038
nsga2,0.703691,0.991154
nsga2,0.729554,0.985613
nsga2,0.707147,0.990753
nsga2,0.704540,0.991098
nsga2,0.733180,0.984341
nsga2,0.711739,0.990038
nsga2,0.727847,0.986208
nsga2,0.710231,0.990273
nsga2,0.720762,0.988176
nsga2,0.716985,0.989064
nsga2,0.710129,0.990323
nsga2,0.711183,0.990156
nsga2,0.725630,0.986892
nsga2,0.729017,0.985780
nsga2,0.705743,0.990967
nsga2,0.724233,0.987301
nsga2,0.718532,0.988739
nsga2,0.721015,0.988150
nsga2,0.715970,0.989297
nsga2,0.714057,0.989649
nsga2,0.712612,0.989903
nsga2,0.732910,0.984517
nsga2,0.731133,0.985106
nsga2,0.716010,0.989197
nsga2,0.728046,0.986044
nsga2,0.706500,0.990908
nsga2,0.729554,0.985613
nsga2,0.712965,0.989830
nsga2,0.727439,0.986344
nsga2,0.714851,0.989490
nsga2,0.701473,0.991379
nsga2,0.730160,0.985456
nsga2,0.713445,0.989705
nsga2,0.732216,0.984781
nsga2,0.729347,0.985733
nsga2,0.715210,0.989402
nsga2,0.731513,0.985009
nsga2,0.723229,0.987552
nsga2,0.732633,0.984644
nsga2,0.733466,0.984264
nsga2,0.720199,0.988366
nsga2,0.709307,0.990466
nsga2,0.703362,0.991226
nsga2,0.725733,0.986825
nsga2,0.708802,0.990555
nsga2,0.731513,0.985009
nsga2,0.726201,0.986721
nsga2,0.705393,0.991023
nsga2,0.732216,0.984781
nsga2,0.708445,0.990630
nsga2,0.712965,0.989830
nsga2,0.714851,0.989490
nsga2,0.726990,0.986457
nsga2,0.704826,0.991044
nsga2,0.717342,0.989020
nsga2,0.701870,0.991279
nsga2,0.706778,0.990870
nsga2,0.709307,0.990466
nsga2,0.721953,0.987907
nsga2,0.710735,0.990221
nsga2,0.730855,0.985234
nsga2,0.726471,0.986625
nsga2,0.709754,0.990400
nsga2,0.727517,0.986241
nsga2,0.719366,0.988557
nsga2,0.730160,0.985456
nsga2,0.717818,0.988920
nsga2,0.714343,0.989590
nsga2,0.707731,0.990746
nsga2,0.725800,0.986743
nsga2,0.708802,0.990555
nsga2,0.719555,0.988450
nsga2,0.721667,0.987990
nsga2,0.702834,0.991271
nsga2,0.714343,0.989590
nsga2,0.720250,0.988304
nsga2,0.721953,0.987907
nsga2,0.732744,0.984520
nsga2,0.721293,0.988073
nsga2,0.724796,0.987144
nsga2,0.725066,0.987048
nsga2,0.731133,0.985106
nsga2,0.732494,0.984654
nsga2,0.719059,0.988577
nsga2,0.723542,0.987485
nsga2,0.708445,0.990630
nsga2,0.730636,0.985282
nsga2,0.718810,0.988667
nsga2,0.710735,0.990221
nsga2,0.726990,0.986457
nsga2,0.723654,0.987453
nsga2,0.722936,0.987640
nsga2,0.715684,0.989343
nsga2,0.722936,0.987640
nsga2,0.717342,0.989020
nsga2,0.709754,0.990400
nsga2,0.722658,0.987726
nsga2,0.718175,0.988826
nsga2,0.711271,0.990111
nsga2,0.707969,0.990704
nsga2,0.730439,0.985385
nsga2,0.721667,0.987990
nsga2,0.718199,0.988754
nsga2,0.726471,0.986625
nsga2,0.722658,0.987726
nsga2,0.721293,0.988073
nsga2,0.724511,0.987226
nsga2,0.725352,0.986966
nsga2,0.716508,0.989165
nsga2,0.724796,0.987144
nsga2,0.725066,0.987048
nsga2,0.715210,0.989402
nsga2,0.733466,0.984264
nsga2,0.724511,0.987226
nsga2,0.725352,0.986966
nsga2,0.733180,0.984341
nsga2,0.723349,0.987540
nsga2,0.705743,0.990967
nsga2,0.717818,0.988920
nsga2,0.720460,0.988263
nsga2,0.730240,0.985391
nsga2,0.727439,0.986344
nsga2,0.703691,0.991154
nsga2,0.716786,0.989132
nsga2,0.728661,0.985950
nsga2,0.713445,0.989705
nsga2,0.719626,0.988449
nsga2,0.718810,0.988667
nsga2,0.707969,0.990704
nsga2,0.702834,0.991271
nsga2,0.715684,0.989343
nsga2,0.702287,0.991278
nsga2,0.701751,0.991338
nsga2,0.704540,0.991098
nsga2,0.706500,0.990908
nsga2,0.706778,0.990870
nsga2,0.728939,0.985868
nsga2,0.703362,0.991226
nsga2,0.728240,0.986025
nsga2,0.728240,0.986025
greedy,0.698018,0.941222
