tipo,f1,f2
nsga2,0.720472,0.987303
nsga2,0.680825,0.996595
nsga2,0.680825,0.996595
nsga2,0.720472,0.987303
nsga2,0.682505,0.996510
nsga2,0.684158,0.996503
nsga2,0.719866,0.987529
nsga2,0.690576,0.996084
nsga2,0.695195,0.995625
nsga2,0.701861,0.994412
nsga2,0.707459,0.992974
nsga2,0.700144,0.994882
nsga2,0.687875,0.996326
nsga2,0.713898,0.990370
nsga2,0.697602,0.995189
nsga2,0.702737,0.994243
nsga2,0.697417,0.995324
nsga2,0.705195,0.993584
nsga2,0.706348,0.993243
nsga2,0.698292,0.995090
nsga2,0.716440,0.989319
nsga2,0.719546,0.987793
nsga2,0.719866,0.987529
nsga2,0.702551,0.994376
nsga2,0.709176,0.992378
nsga2,0.689330,0.996216
nsga2,0.696811,0.995331
nsga2,0.717324,0.988865
nsga2,0.686380,0.996385
nsga2,0.694588,0.995635
nsga2,0.716861,0.989178
nsga2,0.714546,0.990124
nsga2,0.713107,0.990753
nsga2,0.688986,0.996243
nsga2,0.718620,0.988286
nsga2,0.715514,0.989723
nsga2,0.698107,0.995149
nsga2,0.692922,0.995827
nsga2,0.692417,0.995944
nsga2,0.695700,0.995510
nsga2,0.708570,0.992619
nsga2,0.691811,0.995958
nsga2,0.691182,0.996069
nsga2,0.718755,0.988110
nsga2,0.685047,0.996458
nsga2,0.711996,0.991254
nsga2,0.711491,0.991502
nsga2,0.711811,0.991327
nsga2,0.686986,0.996365
nsga2,0.711070,0.991667
nsga2,0.714218,0.990291
nsga2,0.709959,0.992059
nsga2,0.703663,0.994099
nsga2,0.710287,0.991984
nsga2,0.704546,0.993792
nsga2,0.706954,0.993061
nsga2,0.718014,0.988515
nsga2,0.710565,0.991820
nsga2,0.699218,0.995033
nsga2,0.705051,0.993703
nsga2,0.718250,0.988465
nsga2,0.700329,0.994748
nsga2,0.715514,0.989723
nsga2,0.716861,0.989178
nsga2,0.707602,0.992856
nsga2,0.705657,0.993520
nsga2,0.708107,0.992680
nsga2,0.708065,0.992794
nsga2,0.685875,0.996390
nsga2,0.693528,0.995815
nsga2,0.717232,0.988999
nsga2,0.689912,0.996167
nsga2,0.713107,0.990753
nsga2,0.712787,0.990926
nsga2,0.696306,0.995502
nsga2,0.714546,0.990124
nsga2,0.717829,0.988604
nsga2,0.717509,0.988775
nsga2,0.718620,0.988286
nsga2,0.715009,0.989986
nsga2,0.706070,0.993364
nsga2,0.688380,0.996260
nsga2,0.709681,0.992223
nsga2,0.716213,0.989338
nsga2,0.719083,0.988010
nsga2,0.689912,0.996167
nsga2,0.717232,0.988999
nsga2,0.705700,0.993405
nsga2,0.703940,0.993977
nsga2,0.704269,0.993914
nsga2,0.706676,0.993182
nsga2,0.701626,0.994522
nsga2,0.701255,0.994600
nsga2,0.716120,0.989491
nsga2,0.699033,0.995053
nsga2,0.700144,0.994882
nsga2,0.699218,0.995033
nsga2,0.715144,0.989885
nsga2,0.700750,0.994693
nsga2,0.696491,0.995480
nsga2,0.708991,0.992471
nsga2,0.713713,0.990518
nsga2,0.708991,0.992471
nsga2,0.712181,0.991163
nsga2,0.712602,0.991018
nsga2,0.713528,0.990609
nsga2,0.703157,0.994190
nsga2,0.715935,0.989581
nsga2,0.685653,0.996436
nsga2,0.712602,0.991018
nsga2,0.712181,0.991163
nsga2,0.715144,0.989885
nsga2,0.713528,0.990609
nsga2,0.694269,0.995690
nsga2,0.715935,0.989581
nsga2,0.701255,0.994600
nsga2,0.694269,0.995690
nsga2,0.681899,0.996536
nsga2,0.681431,0.996568
nsga2,0.700750,0.994693
nsga2,0.703157,0.994190
nsga2,0.719361,0.987882
nsga2,0.715009,0.989986
nsga2,0.712787,0.990926
nsga2,0.719083,0.988010
nsga2,0.717509,0.988775
nsga2,0.717829,0.988604
nsga2,0.719546,0.987793
nsga2,0.684764,0.996480
nsga2,0.691182,0.996069
nsga2,0.687269,0.996345
nsga2,0.711213,0.991570
nsga2,0.691811,0.995958
nsga2,0.708570,0.992619
nsga2,0.703663,0.994099
nsga2,0.714218,0.990291
nsga2,0.704546,0.993792
nsga2,0.719361,0.987882
nsga2,0.693713,0.995792
nsga2,0.706954,0.993061
nsga2,0.684158,0.996503
nsga2,0.682505,0.996510
nsga2,0.709496,0.992297
nsga2,0.710885,0.991740
nsga2,0.710565,0.991820
nsga2,0.711676,0.991429
nsga2,0.693713,0.995792
nsga2,0.710287,0.991984
nsga2,0.709959,0.992059
nsga2,0.709681,0.992223
greedy,0.737958,0.947800
