tipo,f1,f2
nsga2,0.740631,0.992227
nsga2,0.702162,0.997785
nsga2,0.740631,0.992227
nsga2,0.702162,0.997785
nsga2,0.735816,0.994023
nsga2,0.738131,0.993320
nsga2,0.735816,0.993695
nsga2,0.739520,0.992420
nsga2,0.738131,0.993074
nsga2,0.739242,0.992877
nsga2,0.739520,0.992667
nsga2,0.737496,0.993337
nsga2,0.738607,0.992894
nsga2,0.739996,0.992242
nsga2,0.732483,0.994614
nsga2,0.732681,0.994444
nsga2,0.726927,0.995545
nsga2,0.727443,0.995388
nsga2,0.739520,0.992667
nsga2,0.726292,0.995577
nsga2,0.728038,0.995323
nsga2,0.731372,0.994825
nsga2,0.730737,0.994852
nsga2,0.731848,0.994639
nsga2,0.734070,0.994249
nsga2,0.737020,0.993518
nsga2,0.735181,0.994043
nsga2,0.736927,0.993575
nsga2,0.738131,0.993074
nsga2,0.739520,0.992420
nsga2,0.721888,0.996296
nsga2,0.734705,0.994227
nsga2,0.725538,0.995761
nsga2,0.728872,0.995164
nsga2,0.729983,0.995028
nsga2,0.724903,0.995795
nsga2,0.722165,0.996189
nsga2,0.733316,0.994420
nsga2,0.718264,0.996684
nsga2,0.715871,0.996894
nsga2,0.706508,0.997598
nsga2,0.720776,0.996418
nsga2,0.705575,0.997636
nsga2,0.725816,0.995688
nsga2,0.734705,0.994145
nsga2,0.731372,0.994744
nsga2,0.708082,0.997453
nsga2,0.720790,0.996338
nsga2,0.730261,0.994958
nsga2,0.733594,0.994352
nsga2,0.725816,0.995688
nsga2,0.722999,0.996144
nsga2,0.707606,0.997524
nsga2,0.714297,0.997014
nsga2,0.707619,0.997469
nsga2,0.727443,0.995388
nsga2,0.730261,0.994958
nsga2,0.715408,0.996903
nsga2,0.719665,0.996517
nsga2,0.733594,0.994352
nsga2,0.716690,0.996796
nsga2,0.736292,0.993594
nsga2,0.711541,0.997184
nsga2,0.723316,0.995998
nsga2,0.717801,0.996690
nsga2,0.724705,0.995801
nsga2,0.719030,0.996559
nsga2,0.719376,0.996556
nsga2,0.714760,0.997005
nsga2,0.720314,0.996421
nsga2,0.729149,0.995061
nsga2,0.721253,0.996334
nsga2,0.717167,0.996734
nsga2,0.719679,0.996462
nsga2,0.723925,0.995921
nsga2,0.737020,0.993518
nsga2,0.712176,0.997132
nsga2,0.712557,0.997127
nsga2,0.711528,0.997239
nsga2,0.714773,0.996950
nsga2,0.717153,0.996789
nsga2,0.728237,0.995194
nsga2,0.728197,0.995208
nsga2,0.716055,0.996841
nsga2,0.718383,0.996616
nsga2,0.723276,0.996070
nsga2,0.735909,0.993638
nsga2,0.724427,0.995907
nsga2,0.708717,0.997397
nsga2,0.722536,0.996145
nsga2,0.708861,0.997389
nsga2,0.705403,0.997677
nsga2,0.707143,0.997540
nsga2,0.706971,0.997581
nsga2,0.708254,0.997412
nsga2,0.709496,0.997335
nsga2,0.709324,0.997375
nsga2,0.726927,0.995545
nsga2,0.710893,0.997291
nsga2,0.711065,0.997251
nsga2,0.712004,0.997172
nsga2,0.712729,0.997087
nsga2,0.714125,0.997053
nsga2,0.731372,0.994744
nsga2,0.715236,0.996941
nsga2,0.716518,0.996834
nsga2,0.717629,0.996727
nsga2,0.706038,0.997618
nsga2,0.720142,0.996458
nsga2,0.721425,0.996298
nsga2,0.734705,0.994145
nsga2,0.726292,0.995577
nsga2,0.728832,0.995178
nsga2,0.723753,0.995957
nsga2,0.729348,0.995056
nsga2,0.730737,0.994852
nsga2,0.731848,0.994639
nsga2,0.718741,0.996598
nsga2,0.734070,0.994249
nsga2,0.735181,0.994043
nsga2,0.702625,0.997764
nsga2,0.728038,0.995323
nsga2,0.703551,0.997739
nsga2,0.704014,0.997718
nsga2,0.724388,0.995921
nsga2,0.703551,0.997739
nsga2,0.703088,0.997759
nsga2,0.737496,0.993337
nsga2,0.704477,0.997699
nsga2,0.704014,0.997718
nsga2,0.704940,0.997696
nsga2,0.706045,0.997600
nsga2,0.738607,0.992894
nsga2,0.710430,0.997304
nsga2,0.709959,0.997320
nsga2,0.722165,0.996189
nsga2,0.739996,0.992242
nsga2,0.709959,0.997320
nsga2,0.710430,0.997304
nsga2,0.713192,0.997076
nsga2,0.713662,0.997063
nsga2,0.723276,0.996070
nsga2,0.713192,0.997076
nsga2,0.713662,0.997063
nsga2,0.736292,0.993594
nsga2,0.725538,0.995761
nsga2,0.703088,0.997759
nsga2,0.702625,0.997764
nsga2,0.704940,0.997696
nsga2,0.704477,0.997699
greedy,0.737958,0.947800
