tipo,f1,f2
nsga2,0.731545,0.992916
nsga2,0.691245,0.997640
nsga2,0.731545,0.992916
nsga2,0.691245,0.997640
nsga2,0.725712,0.994607
nsga2,0.729045,0.993686
nsga2,0.725897,0.994416
nsga2,0.729231,0.993496
nsga2,0.730620,0.993055
nsga2,0.727286,0.993965
nsga2,0.727101,0.994155
nsga2,0.730434,0.993243
nsga2,0.710670,0.996304
nsga2,0.715763,0.995809
nsga2,0.714837,0.995898
nsga2,0.722985,0.994991
nsga2,0.701789,0.996983
nsga2,0.724292,0.994839
nsga2,0.716689,0.995642
nsga2,0.726823,0.994269
nsga2,0.730157,0.993355
nsga2,0.700011,0.997158
nsga2,0.693653,0.997520
nsga2,0.693344,0.997563
nsga2,0.722059,0.995067
nsga2,0.697974,0.997222
nsga2,0.699085,0.997198
nsga2,0.703961,0.996841
nsga2,0.717183,0.995552
nsga2,0.711164,0.996208
nsga2,0.722059,0.995067
nsga2,0.716257,0.995717
nsga2,0.719652,0.995357
nsga2,0.700937,0.997040
nsga2,0.703035,0.996874
nsga2,0.705295,0.996745
nsga2,0.721072,0.995111
nsga2,0.708554,0.996483
nsga2,0.714837,0.995898
nsga2,0.710115,0.996305
nsga2,0.711596,0.996207
nsga2,0.727718,0.993900
nsga2,0.694270,0.997512
nsga2,0.707702,0.996528
nsga2,0.727101,0.994155
nsga2,0.700566,0.997067
nsga2,0.715763,0.995809
nsga2,0.709189,0.996405
nsga2,0.724786,0.994756
nsga2,0.730434,0.993243
nsga2,0.725218,0.994689
nsga2,0.713985,0.995932
nsga2,0.726329,0.994350
nsga2,0.718170,0.995499
nsga2,0.717070,0.995638
nsga2,0.720959,0.995196
nsga2,0.729663,0.993433
nsga2,0.713647,0.995965
nsga2,0.731052,0.992992
nsga2,0.706221,0.996638
nsga2,0.704603,0.996762
nsga2,0.724292,0.994839
nsga2,0.725218,0.994689
nsga2,0.724786,0.994756
nsga2,0.720033,0.995276
nsga2,0.726329,0.994350
nsga2,0.729663,0.993433
nsga2,0.722985,0.994991
nsga2,0.731052,0.992992
nsga2,0.728552,0.993764
nsga2,0.702480,0.996962
nsga2,0.692171,0.997585
nsga2,0.691863,0.997629
nsga2,0.694949,0.997406
nsga2,0.728552,0.993764
nsga2,0.696431,0.997350
nsga2,0.726823,0.994269
nsga2,0.718170,0.995499
nsga2,0.699393,0.997159
nsga2,0.701492,0.997029
nsga2,0.730157,0.993355
nsga2,0.697048,0.997345
nsga2,0.706776,0.996633
nsga2,0.707998,0.996486
nsga2,0.712721,0.996058
nsga2,0.696122,0.997391
nsga2,0.719652,0.995357
nsga2,0.725712,0.994607
nsga2,0.718726,0.995439
nsga2,0.719096,0.995416
nsga2,0.723479,0.994907
nsga2,0.720578,0.995198
nsga2,0.711978,0.996120
nsga2,0.729045,0.993686
nsga2,0.697603,0.997251
nsga2,0.705789,0.996643
nsga2,0.694640,0.997449
nsga2,0.720403,0.995254
nsga2,0.716144,0.995725
nsga2,0.702826,0.996926
nsga2,0.717564,0.995547
nsga2,0.712721,0.996058
nsga2,0.723366,0.994913
nsga2,0.700566,0.997067
nsga2,0.705739,0.996681
nsga2,0.703406,0.996849
nsga2,0.725897,0.994416
nsga2,0.719096,0.995416
nsga2,0.718726,0.995439
nsga2,0.721453,0.995110
nsga2,0.694640,0.997449
nsga2,0.729231,0.993496
nsga2,0.704307,0.996807
nsga2,0.692789,0.997575
nsga2,0.730620,0.993055
nsga2,0.707072,0.996590
nsga2,0.712090,0.996111
nsga2,0.728120,0.993829
nsga2,0.708893,0.996447
nsga2,0.697233,0.997308
nsga2,0.695566,0.997400
nsga2,0.709819,0.996346
nsga2,0.723479,0.994907
nsga2,0.698529,0.997208
nsga2,0.713059,0.996025
nsga2,0.727286,0.993965
nsga2,0.697233,0.997308
nsga2,0.717564,0.995547
nsga2,0.692789,0.997575
nsga2,0.698529,0.997208
nsga2,0.713985,0.995932
nsga2,0.713356,0.995986
nsga2,0.697603,0.997251
nsga2,0.721453,0.995110
nsga2,0.707072,0.996590
nsga2,0.695566,0.997400
nsga2,0.707411,0.996553
nsga2,0.708893,0.996447
nsga2,0.709819,0.996346
nsga2,0.705739,0.996681
nsga2,0.709480,0.996381
nsga2,0.705295,0.996745
nsga2,0.704307,0.996807
nsga2,0.713059,0.996025
nsga2,0.727626,0.993908
nsga2,0.728212,0.993820
nsga2,0.720033,0.995276
nsga2,0.712090,0.996111
nsga2,0.700011,0.997158
nsga2,0.707411,0.996553
greedy,0.737958,0.947800
