tipo,f1,f2
nsga2,0.722713,0.988540
nsga2,0.679809,0.997023
nsga2,0.679809,0.997023
nsga2,0.722713,0.988540
nsga2,0.719009,0.990339
nsga2,0.720861,0.989436
nsga2,0.702342,0.994730
nsga2,0.719750,0.989901
nsga2,0.721602,0.989001
nsga2,0.716046,0.991533
nsga2,0.717898,0.990808
nsga2,0.716046,0.991167
nsga2,0.719750,0.989535
nsga2,0.721602,0.988635
nsga2,0.717898,0.990442
nsga2,0.719750,0.989901
nsga2,0.721602,0.989001
nsga2,0.688963,0.996256
nsga2,0.717157,0.991060
nsga2,0.699287,0.995137
nsga2,0.713824,0.992147
nsga2,0.709657,0.993300
nsga2,0.696370,0.995621
nsga2,0.699704,0.995133
nsga2,0.686846,0.996478
nsga2,0.706417,0.994014
nsga2,0.705954,0.994251
nsga2,0.710120,0.993067
nsga2,0.712342,0.992436
nsga2,0.681198,0.996973
nsga2,0.704565,0.994467
nsga2,0.707805,0.993804
nsga2,0.711509,0.992867
nsga2,0.705319,0.994261
nsga2,0.715305,0.991585
nsga2,0.697111,0.995540
nsga2,0.697852,0.995358
nsga2,0.716417,0.991110
nsga2,0.714194,0.991950
nsga2,0.718268,0.990387
nsga2,0.685643,0.996625
nsga2,0.720120,0.989481
nsga2,0.682402,0.996815
nsga2,0.713731,0.992242
nsga2,0.698592,0.995305
nsga2,0.721972,0.988582
nsga2,0.681250,0.996894
nsga2,0.703454,0.994628
nsga2,0.700398,0.994991
nsga2,0.711880,0.992667
nsga2,0.683407,0.996781
nsga2,0.690087,0.996232
nsga2,0.691185,0.996156
nsga2,0.691185,0.996156
nsga2,0.707065,0.993868
nsga2,0.687852,0.996453
nsga2,0.696000,0.995694
nsga2,0.711880,0.992667
nsga2,0.708917,0.993362
nsga2,0.710768,0.992925
nsga2,0.712991,0.992298
nsga2,0.692296,0.996080
nsga2,0.694148,0.995870
nsga2,0.694889,0.995812
nsga2,0.694148,0.995870
nsga2,0.682296,0.996877
nsga2,0.684518,0.996636
nsga2,0.701972,0.994849
nsga2,0.694889,0.995812
nsga2,0.714194,0.991950
nsga2,0.717898,0.990808
nsga2,0.688592,0.996359
nsga2,0.693037,0.995993
nsga2,0.714842,0.991763
nsga2,0.693037,0.995993
nsga2,0.690087,0.996232
nsga2,0.703824,0.994536
nsga2,0.706417,0.994014
nsga2,0.692402,0.996020
nsga2,0.710120,0.993067
nsga2,0.712342,0.992436
nsga2,0.697111,0.995540
nsga2,0.701231,0.994922
nsga2,0.708268,0.993505
nsga2,0.708176,0.993601
nsga2,0.701231,0.994860
nsga2,0.704565,0.994467
nsga2,0.700398,0.994991
nsga2,0.714842,0.991763
nsga2,0.697852,0.995358
nsga2,0.717157,0.991060
nsga2,0.686384,0.996528
nsga2,0.719009,0.990339
nsga2,0.714935,0.991643
nsga2,0.707065,0.993868
nsga2,0.696000,0.995694
nsga2,0.720861,0.989436
nsga2,0.684148,0.996681
nsga2,0.698592,0.995305
nsga2,0.708917,0.993362
greedy,0.737958,0.947800
