tipo,f1,f2
nsga2,0.710620,0.997496
nsga2,0.762605,0.988034
nsga2,0.710620,0.997496
nsga2,0.762605,0.988034
nsga2,0.760938,0.988522
nsga2,0.755568,0.990791
nsga2,0.714324,0.997172
nsga2,0.751679,0.991818
nsga2,0.752605,0.991682
nsga2,0.754642,0.991137
nsga2,0.713287,0.997333
nsga2,0.757790,0.989913
nsga2,0.760753,0.988858
nsga2,0.761864,0.988110
nsga2,0.761679,0.988445
nsga2,0.744675,0.993500
nsga2,0.733855,0.995078
nsga2,0.719675,0.996781
nsga2,0.751494,0.991999
nsga2,0.711361,0.997406
nsga2,0.718564,0.996808
nsga2,0.753901,0.991225
nsga2,0.756679,0.990326
nsga2,0.756864,0.990254
nsga2,0.741898,0.993894
nsga2,0.745972,0.993022
nsga2,0.745753,0.993286
nsga2,0.755938,0.990518
nsga2,0.740046,0.994153
nsga2,0.746864,0.992994
nsga2,0.736898,0.994592
nsga2,0.759045,0.989195
nsga2,0.759827,0.989193
nsga2,0.754827,0.990878
nsga2,0.760012,0.988937
nsga2,0.747049,0.992811
nsga2,0.730892,0.995436
nsga2,0.740601,0.994009
nsga2,0.718101,0.996932
nsga2,0.715231,0.997167
nsga2,0.732268,0.995311
nsga2,0.728578,0.995687
nsga2,0.735787,0.994746
nsga2,0.758531,0.989723
nsga2,0.727929,0.995823
nsga2,0.726712,0.995950
nsga2,0.741898,0.993894
nsga2,0.752790,0.991502
nsga2,0.753716,0.991405
nsga2,0.744861,0.993317
nsga2,0.738009,0.994460
nsga2,0.748531,0.992504
nsga2,0.737083,0.994462
nsga2,0.743194,0.993702
nsga2,0.725601,0.996081
nsga2,0.749305,0.992485
nsga2,0.726712,0.995950
nsga2,0.743194,0.993702
nsga2,0.724490,0.996168
nsga2,0.748194,0.992619
nsga2,0.729041,0.995655
nsga2,0.716712,0.997074
nsga2,0.758901,0.989452
nsga2,0.721898,0.996477
nsga2,0.725601,0.996081
nsga2,0.729781,0.995600
nsga2,0.723009,0.996376
nsga2,0.757605,0.990063
nsga2,0.735231,0.994891
nsga2,0.733009,0.995190
nsga2,0.738300,0.994338
nsga2,0.739120,0.994303
nsga2,0.720416,0.996697
nsga2,0.721157,0.996564
nsga2,0.758716,0.989494
nsga2,0.750231,0.992209
nsga2,0.713287,0.997333
nsga2,0.716712,0.997074
nsga2,0.755938,0.990518
nsga2,0.732268,0.995311
nsga2,0.730892,0.995436
nsga2,0.739305,0.994181
nsga2,0.748194,0.992619
nsga2,0.750753,0.992092
nsga2,0.733009,0.995190
nsga2,0.727929,0.995823
nsga2,0.724490,0.996168
nsga2,0.723644,0.996292
nsga2,0.723644,0.996292
nsga2,0.743935,0.993604
nsga2,0.715879,0.997081
nsga2,0.736342,0.994727
nsga2,0.721898,0.996477
nsga2,0.743935,0.993604
nsga2,0.734490,0.995008
nsga2,0.749642,0.992376
nsga2,0.718101,0.996932
nsga2,0.747049,0.992811
nsga2,0.757605,0.990063
nsga2,0.750231,0.992209
greedy,0.737958,0.947800
