tipo,f1,f2
nsga2,0.662722,0.996755
nsga2,0.704571,0.990573
nsga2,0.704571,0.990573
nsga2,0.662722,0.996755
nsga2,0.701793,0.991904
nsga2,0.701869,0.991215
nsga2,0.703182,0.991042
nsga2,0.695960,0.993322
nsga2,0.701052,0.991944
nsga2,0.695774,0.993575
nsga2,0.698089,0.992978
nsga2,0.699663,0.992422
nsga2,0.699478,0.992673
nsga2,0.693072,0.994087
nsga2,0.693305,0.993970
nsga2,0.703258,0.990742
nsga2,0.694832,0.993634
nsga2,0.684694,0.995434
nsga2,0.671611,0.996414
nsga2,0.685528,0.995270
nsga2,0.683676,0.995500
nsga2,0.703628,0.990616
nsga2,0.678558,0.996081
nsga2,0.680612,0.995898
nsga2,0.700404,0.992381
nsga2,0.664511,0.996628
nsga2,0.668956,0.996477
nsga2,0.700867,0.992194
nsga2,0.670500,0.996464
nsga2,0.691916,0.994293
nsga2,0.689214,0.994649
nsga2,0.702239,0.991087
nsga2,0.700665,0.992203
nsga2,0.683305,0.995604
nsga2,0.692194,0.994157
nsga2,0.666055,0.996601
nsga2,0.673839,0.996311
nsga2,0.680780,0.995810
nsga2,0.689139,0.994749
nsga2,0.667369,0.996585
nsga2,0.696700,0.993276
nsga2,0.684492,0.995450
nsga2,0.691406,0.994346
nsga2,0.676971,0.996157
nsga2,0.677711,0.996082
nsga2,0.663833,0.996687
nsga2,0.698737,0.992716
nsga2,0.685805,0.995268
nsga2,0.668278,0.996530
nsga2,0.698535,0.992725
nsga2,0.690805,0.994483
nsga2,0.702071,0.991206
nsga2,0.681723,0.995723
nsga2,0.674950,0.996247
nsga2,0.682363,0.995687
nsga2,0.666258,0.996598
nsga2,0.670500,0.996464
nsga2,0.691992,0.994169
nsga2,0.687826,0.994960
nsga2,0.686916,0.995106
nsga2,0.686714,0.995121
nsga2,0.674035,0.996270
nsga2,0.694461,0.993768
nsga2,0.682363,0.995687
nsga2,0.681723,0.995723
nsga2,0.690295,0.994537
nsga2,0.672087,0.996367
nsga2,0.672924,0.996335
nsga2,0.688305,0.994793
nsga2,0.663833,0.996687
nsga2,0.679299,0.996007
nsga2,0.679871,0.995969
nsga2,0.668278,0.996530
nsga2,0.694386,0.993891
nsga2,0.698165,0.992856
nsga2,0.694663,0.993756
nsga2,0.698367,0.992846
nsga2,0.686916,0.995106
nsga2,0.686714,0.995121
nsga2,0.676971,0.996157
nsga2,0.687826,0.994960
nsga2,0.703460,0.990734
nsga2,0.672924,0.996335
nsga2,0.679871,0.995969
nsga2,0.679299,0.996007
nsga2,0.697163,0.993085
nsga2,0.688028,0.994945
nsga2,0.691406,0.994346
nsga2,0.690295,0.994537
nsga2,0.694184,0.993902
nsga2,0.676061,0.996197
nsga2,0.675421,0.996203
nsga2,0.683305,0.995604
nsga2,0.662924,0.996751
nsga2,0.696776,0.993165
nsga2,0.697163,0.993085
nsga2,0.696961,0.993096
nsga2,0.667167,0.996587
nsga2,0.685805,0.995268
nsga2,0.676061,0.996197
greedy,0.737958,0.947800
