tipo,f1,f2
nsga2,0.682339,0.998462
nsga2,0.736443,0.991177
nsga2,0.682339,0.998462
nsga2,0.736443,0.991177
nsga2,0.735837,0.991219
nsga2,0.735517,0.991638
nsga2,0.734726,0.991763
nsga2,0.734591,0.992021
nsga2,0.733714,0.992338
nsga2,0.700799,0.998025
nsga2,0.704184,0.997787
nsga2,0.707626,0.997570
nsga2,0.716893,0.996660
nsga2,0.720134,0.996134
nsga2,0.728819,0.994074
nsga2,0.731906,0.993111
nsga2,0.729313,0.994047
nsga2,0.730689,0.993528
nsga2,0.734406,0.992183
nsga2,0.714441,0.996867
nsga2,0.685528,0.998417
nsga2,0.703719,0.997842
nsga2,0.732815,0.992677
nsga2,0.722122,0.995747
nsga2,0.705966,0.997659
nsga2,0.717263,0.996610
nsga2,0.699250,0.998097
nsga2,0.715627,0.996773
nsga2,0.725411,0.995034
nsga2,0.732739,0.992872
nsga2,0.730424,0.993679
nsga2,0.726813,0.994610
nsga2,0.717958,0.996464
nsga2,0.727448,0.994584
nsga2,0.722307,0.995710
nsga2,0.701577,0.997967
nsga2,0.727788,0.994459
nsga2,0.728374,0.994345
nsga2,0.719115,0.996332
nsga2,0.733665,0.992485
nsga2,0.712589,0.997133
nsga2,0.692213,0.998256
nsga2,0.728714,0.994220
nsga2,0.733800,0.992227
nsga2,0.712589,0.997133
nsga2,0.732369,0.993005
nsga2,0.708518,0.997468
nsga2,0.685932,0.998416
nsga2,0.709616,0.997382
nsga2,0.724578,0.995258
nsga2,0.723974,0.995314
nsga2,0.720504,0.996086
nsga2,0.730887,0.993493
nsga2,0.694457,0.998224
nsga2,0.716103,0.996717
nsga2,0.709534,0.997429
nsga2,0.705077,0.997759
nsga2,0.732554,0.992877
nsga2,0.699250,0.998097
nsga2,0.690490,0.998314
nsga2,0.711725,0.997231
nsga2,0.734591,0.992021
nsga2,0.730963,0.993377
nsga2,0.721566,0.995841
nsga2,0.721196,0.995944
nsga2,0.731430,0.993297
nsga2,0.700799,0.998025
nsga2,0.719671,0.996236
nsga2,0.703225,0.997895
nsga2,0.729498,0.993915
nsga2,0.710370,0.997352
nsga2,0.696416,0.998175
nsga2,0.729776,0.993765
nsga2,0.697529,0.998160
nsga2,0.729498,0.993915
nsga2,0.717819,0.996559
nsga2,0.693453,0.998246
nsga2,0.733017,0.992673
nsga2,0.711725,0.997231
nsga2,0.726381,0.994814
nsga2,0.735332,0.991721
nsga2,0.684367,0.998443
nsga2,0.706803,0.997607
nsga2,0.714256,0.996954
nsga2,0.728374,0.994345
nsga2,0.727788,0.994459
nsga2,0.719671,0.996236
nsga2,0.719115,0.996332
nsga2,0.683399,0.998450
nsga2,0.684367,0.998443
nsga2,0.689601,0.998322
nsga2,0.688651,0.998357
nsga2,0.711111,0.997280
nsga2,0.683265,0.998453
nsga2,0.724805,0.995150
nsga2,0.725689,0.995031
nsga2,0.733278,0.992572
nsga2,0.713333,0.997058
nsga2,0.718341,0.996416
nsga2,0.687762,0.998368
nsga2,0.686821,0.998401
nsga2,0.706803,0.997607
nsga2,0.694577,0.998196
nsga2,0.711111,0.997280
nsga2,0.726751,0.994740
nsga2,0.720640,0.996014
nsga2,0.721566,0.995841
nsga2,0.695478,0.998180
nsga2,0.686821,0.998401
nsga2,0.723233,0.995477
nsga2,0.702314,0.997910
nsga2,0.688651,0.998357
nsga2,0.728714,0.994220
nsga2,0.701589,0.997927
nsga2,0.687762,0.998368
nsga2,0.697636,0.998130
nsga2,0.689601,0.998322
nsga2,0.718341,0.996416
nsga2,0.691494,0.998287
nsga2,0.725733,0.994924
nsga2,0.722492,0.995590
nsga2,0.696624,0.998164
nsga2,0.723418,0.995421
nsga2,0.731430,0.993297
nsga2,0.723418,0.995421
nsga2,0.732369,0.993005
nsga2,0.723974,0.995314
nsga2,0.705774,0.997696
nsga2,0.710370,0.997352
nsga2,0.690714,0.998291
nsga2,0.731813,0.993182
nsga2,0.713704,0.997006
nsga2,0.729931,0.993705
nsga2,0.715038,0.996820
nsga2,0.695478,0.998180
nsga2,0.715038,0.996820
nsga2,0.722603,0.995549
nsga2,0.698438,0.998114
nsga2,0.735517,0.991638
nsga2,0.724900,0.995147
nsga2,0.698438,0.998114
nsga2,0.726615,0.994788
nsga2,0.713333,0.997058
nsga2,0.731813,0.993182
nsga2,0.733278,0.992572
nsga2,0.705077,0.997759
nsga2,0.725936,0.994862
nsga2,0.693562,0.998245
nsga2,0.716046,0.996731
nsga2,0.708120,0.997521
greedy,0.737958,0.947800
