tipo,f1,f2
nsga2,0.738816,0.998395
nsga2,0.823577,0.986248
nsga2,0.738816,0.998395
nsga2,0.823577,0.986248
nsga2,0.800032,0.992427
nsga2,0.803207,0.991693
nsga2,0.814318,0.989124
nsga2,0.820403,0.986843
nsga2,0.811144,0.989782
nsga2,0.792890,0.993447
nsga2,0.814847,0.988519
nsga2,0.819874,0.987442
nsga2,0.803207,0.991693
nsga2,0.789715,0.993571
nsga2,0.796858,0.992502
nsga2,0.779927,0.995136
nsga2,0.814318,0.989124
nsga2,0.780191,0.994621
nsga2,0.751778,0.997611
nsga2,0.793154,0.992939
nsga2,0.820403,0.986843
nsga2,0.804001,0.990632
nsga2,0.803736,0.991075
nsga2,0.816699,0.988063
nsga2,0.755482,0.997508
nsga2,0.818022,0.987885
nsga2,0.776223,0.995707
nsga2,0.789186,0.993915
nsga2,0.796329,0.992838
nsga2,0.808763,0.989879
nsga2,0.811144,0.989782
nsga2,0.776752,0.995348
nsga2,0.783366,0.994432
nsga2,0.784159,0.994156
nsga2,0.814847,0.988519
nsga2,0.800032,0.992427
nsga2,0.803736,0.991075
nsga2,0.819874,0.987442
nsga2,0.757334,0.997401
nsga2,0.778075,0.995153
nsga2,0.807440,0.990105
nsga2,0.806911,0.990366
nsga2,0.818022,0.987885
nsga2,0.816699,0.988063
nsga2,0.740667,0.998222
nsga2,0.749927,0.997784
nsga2,0.805588,0.990576
nsga2,0.767493,0.996375
nsga2,0.766064,0.996542
nsga2,0.759186,0.997202
nsga2,0.748075,0.997920
nsga2,0.749927,0.997784
nsga2,0.764212,0.996714
nsga2,0.759186,0.997202
nsga2,0.769345,0.996217
nsga2,0.766064,0.996542
nsga2,0.757334,0.997401
nsga2,0.742519,0.998189
nsga2,0.774371,0.995838
nsga2,0.755482,0.997508
nsga2,0.751778,0.997611
nsga2,0.746223,0.997932
nsga2,0.767493,0.996375
nsga2,0.764212,0.996714
nsga2,0.781514,0.994535
nsga2,0.769345,0.996217
nsga2,0.787334,0.993994
nsga2,0.786011,0.994064
nsga2,0.774371,0.995838
nsga2,0.744371,0.998031
nsga2,0.744371,0.998083
nsga2,0.794477,0.992890
nsga2,0.807440,0.990105
nsga2,0.740667,0.998222
nsga2,0.742519,0.998189
nsga2,0.781514,0.994535
nsga2,0.808763,0.989879
nsga2,0.806911,0.990366
nsga2,0.786011,0.994064
nsga2,0.748075,0.997920
nsga2,0.746223,0.997932
nsga2,0.776752,0.995348
nsga2,0.787334,0.993994
nsga2,0.805588,0.990576
nsga2,0.794477,0.992890
nsga2,0.761038,0.997033
nsga2,0.762361,0.996871
nsga2,0.760509,0.997057
nsga2,0.783366,0.994432
nsga2,0.761038,0.997033
nsga2,0.760509,0.997057
nsga2,0.762890,0.996849
nsga2,0.762361,0.996871
nsga2,0.762890,0.996849
nsga2,0.771196,0.996088
nsga2,0.772519,0.995954
nsga2,0.776223,0.995707
nsga2,0.778075,0.995153
nsga2,0.784159,0.994156
nsga2,0.771196,0.996088
nsga2,0.770667,0.996100
nsga2,0.789715,0.993571
nsga2,0.773048,0.995944
nsga2,0.772519,0.995954
nsga2,0.770667,0.996100
nsga2,0.773048,0.995944
nsga2,0.792890,0.993447
nsga2,0.789186,0.993915
nsga2,0.796858,0.992502
nsga2,0.796329,0.992838
nsga2,0.780191,0.994621
nsga2,0.744371,0.998083
nsga2,0.744371,0.998031
nsga2,0.804001,0.990632
nsga2,0.793154,0.992939
nsga2,0.779927,0.995136
nsga2,0.738816,0.998395
nsga2,0.823577,0.986248
nsga2,0.803207,0.991693
nsga2,0.814318,0.989124
nsga2,0.820403,0.986843
nsga2,0.811144,0.989782
nsga2,0.814847,0.988519
nsga2,0.800032,0.992427
nsga2,0.803736,0.991075
nsga2,0.819874,0.987442
nsga2,0.818022,0.987885
nsga2,0.816699,0.988063
nsga2,0.749927,0.997784
nsga2,0.759186,0.997202
nsga2,0.766064,0.996542
nsga2,0.757334,0.997401
nsga2,0.755482,0.997508
nsga2,0.751778,0.997611
nsga2,0.767493,0.996375
nsga2,0.764212,0.996714
nsga2,0.769345,0.996217
nsga2,0.774371,0.995838
nsga2,0.807440,0.990105
nsga2,0.740667,0.998222
nsga2,0.742519,0.998189
nsga2,0.781514,0.994535
nsga2,0.808763,0.989879
nsga2,0.806911,0.990366
nsga2,0.786011,0.994064
nsga2,0.748075,0.997920
nsga2,0.746223,0.997932
nsga2,0.776752,0.995348
nsga2,0.787334,0.993994
nsga2,0.805588,0.990576
greedy,0.705809,0.967413
