tipo,f1,f2
nsga2,0.864693,0.991503
nsga2,0.630005,0.999866
nsga2,0.630005,0.999866
nsga2,0.864693,0.991503
nsga2,0.663041,0.999640
nsga2,0.727733,0.999528
nsga2,0.861519,0.992272
nsga2,0.659674,0.999774
nsga2,0.857286,0.992828
nsga2,0.855170,0.993552
nsga2,0.638802,0.999792
nsga2,0.861519,0.992272
nsga2,0.858344,0.992739
nsga2,0.850937,0.994165
nsga2,0.851466,0.993834
nsga2,0.786717,0.997434
nsga2,0.800738,0.996359
nsga2,0.793331,0.996935
nsga2,0.765818,0.998352
nsga2,0.736127,0.999344
nsga2,0.766305,0.998175
nsga2,0.804905,0.996008
nsga2,0.778739,0.997659
nsga2,0.772918,0.997904
nsga2,0.840884,0.994874
nsga2,0.807088,0.995850
nsga2,0.787204,0.997279
nsga2,0.849879,0.994270
nsga2,0.794125,0.996753
nsga2,0.791437,0.996952
nsga2,0.790950,0.997102
nsga2,0.802855,0.996036
nsga2,0.781120,0.997658
nsga2,0.776929,0.997803
nsga2,0.789098,0.997245
nsga2,0.802590,0.996178
nsga2,0.815553,0.995559
nsga2,0.763924,0.998481
nsga2,0.844058,0.994613
nsga2,0.858344,0.992739
nsga2,0.757045,0.998671
nsga2,0.751219,0.998826
nsga2,0.745664,0.999010
nsga2,0.800738,0.996359
nsga2,0.808939,0.995743
nsga2,0.750696,0.998932
nsga2,0.802590,0.996178
nsga2,0.844058,0.994721
nsga2,0.846175,0.994594
nsga2,0.784823,0.997478
nsga2,0.783013,0.997598
nsga2,0.847762,0.994272
nsga2,0.807088,0.995850
nsga2,0.841148,0.994754
nsga2,0.770008,0.998107
nsga2,0.839032,0.994903
nsga2,0.822961,0.995336
nsga2,0.824812,0.995243
nsga2,0.851995,0.993738
nsga2,0.732423,0.999469
nsga2,0.854111,0.993647
nsga2,0.855170,0.993552
nsga2,0.817405,0.995437
nsga2,0.735082,0.999406
nsga2,0.771902,0.998003
nsga2,0.727733,0.999528
nsga2,0.663041,0.999640
nsga2,0.758633,0.998657
nsga2,0.857286,0.992828
nsga2,0.730518,0.999483
nsga2,0.745141,0.999122
nsga2,0.836717,0.994904
nsga2,0.795183,0.996725
nsga2,0.798357,0.996489
nsga2,0.790950,0.997102
nsga2,0.775035,0.997887
nsga2,0.796506,0.996602
nsga2,0.759162,0.998582
nsga2,0.738785,0.999303
nsga2,0.753871,0.998812
nsga2,0.742489,0.999228
nsga2,0.743752,0.999128
nsga2,0.831162,0.995062
nsga2,0.638802,0.999792
nsga2,0.776929,0.997803
nsga2,0.765818,0.998352
nsga2,0.829310,0.995130
nsga2,0.835328,0.994983
nsga2,0.808939,0.995743
nsga2,0.811320,0.995668
nsga2,0.771902,0.998003
nsga2,0.811320,0.995668
nsga2,0.813172,0.995613
nsga2,0.847233,0.994481
nsga2,0.827127,0.995183
nsga2,0.842207,0.994737
nsga2,0.827127,0.995183
nsga2,0.763924,0.998481
nsga2,0.635098,0.999807
nsga2,0.833476,0.995034
nsga2,0.661525,0.999695
nsga2,0.847233,0.994481
nsga2,0.796506,0.996602
nsga2,0.755458,0.998744
nsga2,0.854111,0.993647
nsga2,0.760749,0.998575
nsga2,0.748315,0.998964
nsga2,0.748045,0.999007
nsga2,0.847762,0.994380
nsga2,0.818728,0.995377
nsga2,0.817405,0.995437
nsga2,0.824812,0.995243
nsga2,0.738785,0.999303
nsga2,0.850937,0.994165
nsga2,0.783013,0.997598
nsga2,0.661525,0.999695
nsga2,0.815553,0.995559
nsga2,0.813172,0.995613
nsga2,0.829310,0.995130
nsga2,0.851466,0.993834
nsga2,0.797498,0.996518
nsga2,0.798357,0.996489
nsga2,0.741100,0.999242
nsga2,0.820580,0.995352
nsga2,0.851995,0.993738
nsga2,0.784823,0.997478
nsga2,0.770008,0.998107
nsga2,0.804905,0.996008
nsga2,0.761807,0.998549
nsga2,0.767892,0.998147
nsga2,0.761807,0.998549
nsga2,0.847762,0.994380
nsga2,0.789098,0.997245
nsga2,0.835328,0.994983
nsga2,0.753871,0.998769
nsga2,0.767892,0.998147
nsga2,0.741100,0.999242
nsga2,0.631394,0.999852
nsga2,0.833476,0.995034
nsga2,0.831162,0.995062
nsga2,0.631394,0.999852
nsga2,0.633709,0.999810
nsga2,0.729248,0.999518
nsga2,0.633709,0.999810
nsga2,0.733812,0.999429
nsga2,0.775035,0.997887
nsga2,0.659674,0.999774
nsga2,0.820580,0.995352
nsga2,0.822961,0.995336
nsga2,0.755458,0.998744
greedy,0.705809,0.967413
