tipo,f1,f2
nsga2,0.767463,0.999055
nsga2,0.833309,0.994356
nsga2,0.767463,0.999055
nsga2,0.833309,0.994356
nsga2,0.827754,0.995877
nsga2,0.829606,0.994812
nsga2,0.774870,0.998950
nsga2,0.827754,0.995877
nsga2,0.774870,0.998950
nsga2,0.818494,0.997017
nsga2,0.816907,0.997353
nsga2,0.822198,0.996473
nsga2,0.824579,0.996250
nsga2,0.798124,0.998508
nsga2,0.805796,0.997877
nsga2,0.830135,0.994691
nsga2,0.779870,0.998908
nsga2,0.809235,0.997802
nsga2,0.824579,0.996250
nsga2,0.783574,0.998895
nsga2,0.830135,0.994691
nsga2,0.820875,0.996775
nsga2,0.779870,0.998908
nsga2,0.790981,0.998605
nsga2,0.790717,0.998684
nsga2,0.787542,0.998742
nsga2,0.786748,0.998811
nsga2,0.794949,0.998515
nsga2,0.794156,0.998571
nsga2,0.829606,0.994812
nsga2,0.820082,0.996929
nsga2,0.783574,0.998895
nsga2,0.799711,0.998350
nsga2,0.816907,0.997353
nsga2,0.818494,0.997017
nsga2,0.804209,0.998014
nsga2,0.809235,0.997802
nsga2,0.805796,0.997877
nsga2,0.810823,0.997682
nsga2,0.822198,0.996473
nsga2,0.800505,0.998304
nsga2,0.799711,0.998350
nsga2,0.803415,0.998054
nsga2,0.815320,0.997453
nsga2,0.804209,0.998014
nsga2,0.820611,0.996797
nsga2,0.824050,0.996377
nsga2,0.786748,0.998811
nsga2,0.800505,0.998304
nsga2,0.810823,0.997682
nsga2,0.802092,0.998154
nsga2,0.801828,0.998199
nsga2,0.803415,0.998054
nsga2,0.815320,0.997453
nsga2,0.823785,0.996397
nsga2,0.813203,0.997543
nsga2,0.812939,0.997581
nsga2,0.811616,0.997654
nsga2,0.820082,0.996929
nsga2,0.814526,0.997474
nsga2,0.801828,0.998199
nsga2,0.811616,0.997654
nsga2,0.798124,0.998508
nsga2,0.802092,0.998154
nsga2,0.820875,0.996775
nsga2,0.814526,0.997474
nsga2,0.787542,0.998742
nsga2,0.823785,0.996397
nsga2,0.812939,0.997581
nsga2,0.794156,0.998571
nsga2,0.813203,0.997543
nsga2,0.790717,0.998684
nsga2,0.794949,0.998515
nsga2,0.820611,0.996797
nsga2,0.824050,0.996377
nsga2,0.790981,0.998605
nsga2,0.833309,0.994356
nsga2,0.767463,0.999055
nsga2,0.827754,0.995877
nsga2,0.774870,0.998950
nsga2,0.824579,0.996250
nsga2,0.830135,0.994691
nsga2,0.779870,0.998908
nsga2,0.829606,0.994812
nsga2,0.783574,0.998895
nsga2,0.816907,0.997353
nsga2,0.818494,0.997017
nsga2,0.809235,0.997802
nsga2,0.805796,0.997877
nsga2,0.822198,0.996473
nsga2,0.799711,0.998350
nsga2,0.804209,0.998014
nsga2,0.786748,0.998811
nsga2,0.800505,0.998304
nsga2,0.810823,0.997682
nsga2,0.803415,0.998054
nsga2,0.815320,0.997453
nsga2,0.820082,0.996929
nsga2,0.801828,0.998199
nsga2,0.811616,0.997654
nsga2,0.798124,0.998508
nsga2,0.802092,0.998154
nsga2,0.820875,0.996775
nsga2,0.814526,0.997474
nsga2,0.787542,0.998742
nsga2,0.823785,0.996397
nsga2,0.812939,0.997581
nsga2,0.794156,0.998571
nsga2,0.813203,0.997543
nsga2,0.790717,0.998684
nsga2,0.794949,0.998515
nsga2,0.820611,0.996797
nsga2,0.824050,0.996377
nsga2,0.790981,0.998605
nsga2,0.833309,0.994356
nsga2,0.767463,0.999055
nsga2,0.827754,0.995877
nsga2,0.774870,0.998950
nsga2,0.824579,0.996250
nsga2,0.830135,0.994691
nsga2,0.779870,0.998908
nsga2,0.829606,0.994812
nsga2,0.783574,0.998895
nsga2,0.816907,0.997353
nsga2,0.818494,0.997017
nsga2,0.809235,0.997802
nsga2,0.805796,0.997877
nsga2,0.822198,0.996473
nsga2,0.799711,0.998350
nsga2,0.804209,0.998014
nsga2,0.786748,0.998811
nsga2,0.800505,0.998304
nsga2,0.810823,0.997682
nsga2,0.803415,0.998054
nsga2,0.815320,0.997453
nsga2,0.820082,0.996929
nsga2,0.801828,0.998199
nsga2,0.811616,0.997654
nsga2,0.798124,0.998508
nsga2,0.802092,0.998154
nsga2,0.820875,0.996775
nsga2,0.814526,0.997474
nsga2,0.787542,0.998742
nsga2,0.823785,0.996397
nsga2,0.812939,0.997581
nsga2,0.794156,0.998571
nsga2,0.813203,0.997543
nsga2,0.790717,0.998684
nsga2,0.794949,0.998515
nsga2,0.820611,0.996797
greedy,0.705809,0.967413
