tipo,f1,f2
nsga2,0.688875,0.998275
nsga2,0.721871,0.993997
nsga2,0.688875,0.998275
nsga2,0.721871,0.993997
nsga2,0.720548,0.994131
nsga2,0.705400,0.997207
nsga2,0.704011,0.997484
nsga2,0.714408,0.995883
nsga2,0.712503,0.996349
nsga2,0.715297,0.995784
nsga2,0.694833,0.998002
nsga2,0.700770,0.997701
nsga2,0.709038,0.996929
nsga2,0.720482,0.994463
nsga2,0.706974,0.997156
nsga2,0.720019,0.994580
nsga2,0.715667,0.995616
nsga2,0.695542,0.997924
nsga2,0.719130,0.994671
nsga2,0.716723,0.995338
nsga2,0.690301,0.998225
nsga2,0.702622,0.997527
nsga2,0.717741,0.995027
nsga2,0.690357,0.998122
nsga2,0.708075,0.996976
nsga2,0.700982,0.997680
nsga2,0.713815,0.996223
nsga2,0.698763,0.997799
nsga2,0.696911,0.997901
nsga2,0.714278,0.996101
nsga2,0.717612,0.995243
nsga2,0.692018,0.998113
nsga2,0.712427,0.996476
nsga2,0.702396,0.997610
nsga2,0.698331,0.997827
nsga2,0.697003,0.997833
nsga2,0.715837,0.995480
nsga2,0.693419,0.998057
nsga2,0.693419,0.998057
nsga2,0.711315,0.996620
nsga2,0.718630,0.994934
nsga2,0.705400,0.997207
nsga2,0.704011,0.997484
nsga2,0.711315,0.996620
nsga2,0.710614,0.996699
nsga2,0.717149,0.995301
nsga2,0.709927,0.996820
nsga2,0.719093,0.994816
nsga2,0.706974,0.997156
nsga2,0.692018,0.998113
greedy,0.737958,0.947800
