tipo,f1,f2
nsga2,0.713517,0.997994
nsga2,0.763650,0.991126
nsga2,0.763650,0.991126
nsga2,0.713517,0.997994
nsga2,0.762910,0.991194
nsga2,0.762539,0.991608
nsga2,0.760687,0.992353
nsga2,0.759947,0.992615
nsga2,0.760317,0.992387
nsga2,0.761799,0.991867
nsga2,0.762169,0.991640
nsga2,0.760873,0.992122
nsga2,0.739823,0.996585
nsga2,0.755317,0.993726
nsga2,0.752724,0.994406
nsga2,0.730965,0.997178
nsga2,0.714998,0.997961
nsga2,0.758280,0.992948
nsga2,0.731212,0.997103
nsga2,0.746613,0.995699
nsga2,0.761058,0.991937
nsga2,0.744391,0.996077
nsga2,0.737354,0.996753
nsga2,0.746428,0.995810
nsga2,0.718126,0.997782
nsga2,0.757169,0.993277
nsga2,0.753836,0.994091
nsga2,0.719443,0.997774
nsga2,0.759206,0.992688
nsga2,0.759021,0.992873
nsga2,0.760873,0.992122
nsga2,0.747354,0.995607
nsga2,0.756243,0.993437
nsga2,0.739083,0.996656
nsga2,0.722941,0.997614
nsga2,0.742354,0.996325
nsga2,0.753650,0.994175
nsga2,0.729731,0.997234
nsga2,0.734175,0.996979
nsga2,0.744576,0.996011
nsga2,0.735410,0.996935
nsga2,0.748280,0.995387
nsga2,0.752169,0.994445
nsga2,0.750502,0.994914
nsga2,0.725533,0.997477
nsga2,0.751428,0.994718
nsga2,0.756984,0.993359
nsga2,0.742910,0.996276
nsga2,0.736984,0.996822
nsga2,0.735873,0.996910
nsga2,0.755687,0.993675
nsga2,0.749576,0.995145
nsga2,0.749762,0.995020
nsga2,0.740687,0.996527
nsga2,0.751799,0.994678
nsga2,0.743836,0.996145
nsga2,0.755132,0.993849
nsga2,0.757910,0.993176
nsga2,0.756243,0.993540
nsga2,0.738342,0.996660
nsga2,0.743836,0.996145
nsga2,0.741428,0.996458
nsga2,0.720924,0.997697
nsga2,0.732045,0.997089
nsga2,0.736150,0.996858
nsga2,0.721829,0.997666
nsga2,0.747354,0.995494
nsga2,0.716850,0.997832
nsga2,0.748650,0.995344
nsga2,0.748836,0.995234
nsga2,0.750873,0.994872
nsga2,0.751058,0.994763
nsga2,0.728208,0.997318
nsga2,0.738002,0.996729
nsga2,0.752910,0.994301
nsga2,0.725615,0.997440
nsga2,0.727694,0.997370
nsga2,0.715739,0.997922
nsga2,0.723681,0.997573
nsga2,0.754762,0.993887
nsga2,0.754576,0.993986
nsga2,0.758095,0.993054
nsga2,0.720183,0.997742
nsga2,0.723681,0.997573
nsga2,0.715739,0.997922
nsga2,0.741675,0.996386
nsga2,0.716480,0.997871
nsga2,0.732817,0.997036
nsga2,0.753280,0.994214
nsga2,0.728990,0.997282
nsga2,0.756058,0.993583
nsga2,0.747724,0.995466
nsga2,0.743095,0.996243
nsga2,0.714998,0.997961
nsga2,0.751984,0.994494
nsga2,0.720183,0.997742
nsga2,0.721829,0.997666
nsga2,0.720924,0.997697
nsga2,0.746058,0.995854
nsga2,0.745502,0.995936
nsga2,0.758095,0.993054
nsga2,0.729731,0.997264
nsga2,0.734175,0.997009
nsga2,0.726953,0.997404
nsga2,0.755687,0.993600
nsga2,0.728990,0.997282
nsga2,0.751984,0.994554
nsga2,0.743095,0.996243
nsga2,0.717385,0.997831
nsga2,0.745132,0.995981
nsga2,0.745502,0.995936
nsga2,0.726953,0.997404
nsga2,0.732817,0.997036
nsga2,0.746058,0.995854
nsga2,0.759391,0.992644
nsga2,0.732045,0.997089
nsga2,0.758836,0.992916
nsga2,0.762910,0.991194
nsga2,0.742169,0.996375
nsga2,0.733434,0.997020
nsga2,0.757539,0.993212
nsga2,0.752910,0.994301
nsga2,0.750132,0.994959
nsga2,0.722570,0.997624
nsga2,0.724792,0.997515
nsga2,0.724422,0.997523
nsga2,0.726274,0.997424
nsga2,0.719443,0.997774
nsga2,0.718126,0.997782
nsga2,0.726274,0.997424
nsga2,0.739576,0.996626
nsga2,0.740687,0.996527
nsga2,0.735410,0.996935
nsga2,0.741058,0.996470
nsga2,0.728208,0.997318
nsga2,0.727694,0.997370
nsga2,0.754206,0.994037
nsga2,0.756984,0.993359
nsga2,0.717385,0.997831
nsga2,0.754206,0.994037
nsga2,0.716480,0.997871
nsga2,0.724422,0.997523
nsga2,0.746984,0.995651
nsga2,0.749206,0.995187
nsga2,0.750132,0.994959
nsga2,0.733434,0.997020
nsga2,0.746984,0.995651
nsga2,0.749206,0.995187
nsga2,0.722570,0.997624
nsga2,0.753280,0.994214
greedy,0.737958,0.947800
