tipo,f1,f2
nsga2,0.739950,0.990884
nsga2,0.704781,0.996993
nsga2,0.739950,0.990884
nsga2,0.704781,0.996993
nsga2,0.736987,0.992255
nsga2,0.737210,0.991856
nsga2,0.706633,0.996983
nsga2,0.736247,0.992553
nsga2,0.738345,0.991481
nsga2,0.738839,0.991420
nsga2,0.735136,0.992907
nsga2,0.738098,0.991715
nsga2,0.738839,0.991193
nsga2,0.736494,0.992318
nsga2,0.730506,0.994097
nsga2,0.735358,0.992697
nsga2,0.706880,0.996947
nsga2,0.729356,0.994286
nsga2,0.718800,0.996152
nsga2,0.734024,0.993226
nsga2,0.731864,0.993659
nsga2,0.733531,0.993292
nsga2,0.733284,0.993403
nsga2,0.734642,0.992972
nsga2,0.739061,0.991022
nsga2,0.707744,0.996943
nsga2,0.707991,0.996907
nsga2,0.708856,0.996901
nsga2,0.714356,0.996499
nsga2,0.720158,0.996020
nsga2,0.715975,0.996313
nsga2,0.712288,0.996648
nsga2,0.732358,0.993591
nsga2,0.738839,0.991193
nsga2,0.723382,0.995523
nsga2,0.713244,0.996556
nsga2,0.710436,0.996794
nsga2,0.713615,0.996521
nsga2,0.722049,0.995706
nsga2,0.709473,0.996829
nsga2,0.720899,0.995915
nsga2,0.712041,0.996681
nsga2,0.723615,0.995484
nsga2,0.724740,0.995283
nsga2,0.718059,0.996167
nsga2,0.725382,0.995167
nsga2,0.726617,0.994906
nsga2,0.726726,0.994791
nsga2,0.728012,0.994503
nsga2,0.731247,0.993917
nsga2,0.731356,0.993804
nsga2,0.710189,0.996828
nsga2,0.719047,0.996122
nsga2,0.712919,0.996568
nsga2,0.734133,0.993114
nsga2,0.731617,0.993770
nsga2,0.730012,0.994167
nsga2,0.734395,0.993082
nsga2,0.730985,0.993951
nsga2,0.730753,0.993986
nsga2,0.720543,0.995931
nsga2,0.710930,0.996715
nsga2,0.739195,0.990973
nsga2,0.726123,0.994979
nsga2,0.739456,0.990944
nsga2,0.723012,0.995550
nsga2,0.711300,0.996706
nsga2,0.725876,0.995093
nsga2,0.726987,0.994755
nsga2,0.722642,0.995624
nsga2,0.732528,0.993502
nsga2,0.737343,0.991807
nsga2,0.725876,0.995002
nsga2,0.716485,0.996313
nsga2,0.717210,0.996232
nsga2,0.715343,0.996388
nsga2,0.724232,0.995368
nsga2,0.723876,0.995447
nsga2,0.719308,0.996082
nsga2,0.716948,0.996273
nsga2,0.726987,0.994664
nsga2,0.732790,0.993469
nsga2,0.728506,0.994432
nsga2,0.714633,0.996443
nsga2,0.735753,0.992616
nsga2,0.737837,0.991745
nsga2,0.717689,0.996198
nsga2,0.719788,0.996050
nsga2,0.732790,0.993469
nsga2,0.727133,0.994613
nsga2,0.731864,0.993659
nsga2,0.736617,0.992272
nsga2,0.733284,0.993403
nsga2,0.739580,0.990899
nsga2,0.735753,0.992616
nsga2,0.733531,0.993292
nsga2,0.712658,0.996612
nsga2,0.722642,0.995624
nsga2,0.734642,0.992972
nsga2,0.737837,0.991745
nsga2,0.736247,0.992553
nsga2,0.738345,0.991481
nsga2,0.735136,0.992907
nsga2,0.722281,0.995667
nsga2,0.715714,0.996355
nsga2,0.723876,0.995447
nsga2,0.724232,0.995368
nsga2,0.709102,0.996867
nsga2,0.721654,0.995798
nsga2,0.721788,0.995745
nsga2,0.717689,0.996198
nsga2,0.715374,0.996365
nsga2,0.725121,0.995204
nsga2,0.732358,0.993591
nsga2,0.729751,0.994201
nsga2,0.729617,0.994252
nsga2,0.719788,0.996050
nsga2,0.714987,0.996422
nsga2,0.724987,0.995256
nsga2,0.720419,0.995981
nsga2,0.735491,0.992648
nsga2,0.724494,0.995331
nsga2,0.727467,0.994605
nsga2,0.723012,0.995550
nsga2,0.728901,0.994346
nsga2,0.711300,0.996706
nsga2,0.728259,0.994457
nsga2,0.736494,0.992318
nsga2,0.735358,0.992697
nsga2,0.737210,0.991856
nsga2,0.739061,0.991022
nsga2,0.728506,0.994432
nsga2,0.713615,0.996521
nsga2,0.727728,0.994570
nsga2,0.737343,0.991807
nsga2,0.710697,0.996749
nsga2,0.721393,0.995837
nsga2,0.721160,0.995876
nsga2,0.716948,0.996273
nsga2,0.734024,0.993226
nsga2,0.722281,0.995667
nsga2,0.714987,0.996422
nsga2,0.725615,0.995130
nsga2,0.727765,0.994530
nsga2,0.726356,0.994942
nsga2,0.728862,0.994357
nsga2,0.712658,0.996612
nsga2,0.709102,0.996867
nsga2,0.716485,0.996313
nsga2,0.730244,0.994132
greedy,0.737958,0.947800
