tipo,f1,f2
nsga2,0.717197,0.994997
nsga2,0.687280,0.998158
nsga2,0.687280,0.998158
nsga2,0.717197,0.994997
nsga2,0.715831,0.995267
nsga2,0.713608,0.995758
nsga2,0.713493,0.995944
nsga2,0.715715,0.995452
nsga2,0.708023,0.996559
nsga2,0.698264,0.997643
nsga2,0.707937,0.996674
nsga2,0.716773,0.995147
nsga2,0.691802,0.998006
nsga2,0.687980,0.998129
nsga2,0.704686,0.997100
nsga2,0.693730,0.997894
nsga2,0.708925,0.996467
nsga2,0.712621,0.996063
nsga2,0.696326,0.997765
nsga2,0.714843,0.995567
nsga2,0.704234,0.997162
nsga2,0.716324,0.995167
nsga2,0.693441,0.997921
nsga2,0.700263,0.997529
nsga2,0.696731,0.997745
nsga2,0.712576,0.996118
nsga2,0.707514,0.996775
nsga2,0.716280,0.995222
nsga2,0.706201,0.996953
nsga2,0.689290,0.998049
nsga2,0.716078,0.995237
nsga2,0.712127,0.996166
nsga2,0.710847,0.996293
nsga2,0.702258,0.997369
nsga2,0.698792,0.997624
nsga2,0.702258,0.997369
nsga2,0.691397,0.998017
nsga2,0.714798,0.995623
nsga2,0.688467,0.998124
nsga2,0.694552,0.997860
nsga2,0.716995,0.995011
nsga2,0.716985,0.995074
nsga2,0.697762,0.997671
nsga2,0.700869,0.997477
nsga2,0.700585,0.997478
nsga2,0.708242,0.996525
nsga2,0.690890,0.998037
nsga2,0.699783,0.997551
nsga2,0.716783,0.995088
nsga2,0.708678,0.996501
nsga2,0.707232,0.996811
nsga2,0.692330,0.997979
nsga2,0.713070,0.996039
nsga2,0.715292,0.995546
nsga2,0.701809,0.997402
nsga2,0.701809,0.997402
nsga2,0.703369,0.997250
nsga2,0.702752,0.997330
nsga2,0.692619,0.997957
nsga2,0.697369,0.997700
nsga2,0.707726,0.996726
nsga2,0.707735,0.996692
nsga2,0.707020,0.996859
nsga2,0.705662,0.997012
nsga2,0.706773,0.996893
nsga2,0.695133,0.997825
nsga2,0.713281,0.995993
nsga2,0.713291,0.995959
nsga2,0.697369,0.997700
nsga2,0.709587,0.996406
nsga2,0.715513,0.995467
nsga2,0.711218,0.996255
nsga2,0.707524,0.996745
nsga2,0.695488,0.997793
nsga2,0.710847,0.996293
nsga2,0.709217,0.996445
nsga2,0.714057,0.995711
nsga2,0.701405,0.997431
nsga2,0.710107,0.996331
nsga2,0.709834,0.996374
nsga2,0.697762,0.997671
nsga2,0.713079,0.996009
nsga2,0.705662,0.997012
nsga2,0.714551,0.995653
nsga2,0.703394,0.997218
nsga2,0.706773,0.996893
nsga2,0.694189,0.997868
nsga2,0.705909,0.996977
nsga2,0.709587,0.996406
nsga2,0.711880,0.996174
nsga2,0.714349,0.995668
nsga2,0.693125,0.997932
nsga2,0.699783,0.997551
nsga2,0.690321,0.998043
nsga2,0.711218,0.996255
nsga2,0.705292,0.997054
nsga2,0.690321,0.998043
nsga2,0.704032,0.997181
nsga2,0.706403,0.996934
nsga2,0.711465,0.996224
nsga2,0.705090,0.997073
nsga2,0.688948,0.998091
nsga2,0.709834,0.996374
nsga2,0.709217,0.996445
nsga2,0.714057,0.995711
nsga2,0.688948,0.998091
nsga2,0.690890,0.998037
nsga2,0.694743,0.997842
nsga2,0.689216,0.998081
nsga2,0.710354,0.996324
nsga2,0.699114,0.997593
nsga2,0.711465,0.996224
nsga2,0.695854,0.997789
nsga2,0.689790,0.998047
nsga2,0.696965,0.997734
nsga2,0.707232,0.996811
nsga2,0.687603,0.998154
nsga2,0.699389,0.997581
nsga2,0.705292,0.997054
nsga2,0.693125,0.997932
nsga2,0.706403,0.996934
nsga2,0.692330,0.997979
nsga2,0.703167,0.997270
nsga2,0.701161,0.997457
nsga2,0.704481,0.997126
nsga2,0.710354,0.996324
nsga2,0.702752,0.997330
nsga2,0.695982,0.997769
nsga2,0.707020,0.996859
nsga2,0.700263,0.997529
nsga2,0.689790,0.998047
nsga2,0.714561,0.995623
nsga2,0.688467,0.998124
nsga2,0.692619,0.997957
nsga2,0.715504,0.995501
nsga2,0.694127,0.997881
nsga2,0.695133,0.997825
nsga2,0.699389,0.997581
nsga2,0.701405,0.997431
nsga2,0.696965,0.997734
nsga2,0.698792,0.997624
nsga2,0.702921,0.997306
nsga2,0.691508,0.998016
nsga2,0.703628,0.997210
nsga2,0.712374,0.996135
nsga2,0.711723,0.996188
nsga2,0.704481,0.997126
nsga2,0.713810,0.995742
nsga2,0.715301,0.995516
nsga2,0.703628,0.997210
greedy,0.737958,0.947800
