tipo,f1,f2
nsga2,0.736124,0.988075
nsga2,0.693895,0.995346
nsga2,0.736124,0.988075
nsga2,0.693895,0.995346
nsga2,0.735198,0.988536
nsga2,0.714135,0.993869
nsga2,0.731494,0.989925
nsga2,0.735242,0.988306
nsga2,0.735585,0.988166
nsga2,0.703133,0.994961
nsga2,0.702176,0.995068
nsga2,0.698585,0.995257
nsga2,0.705572,0.994767
nsga2,0.705287,0.994808
nsga2,0.731511,0.989772
nsga2,0.717658,0.993300
nsga2,0.728717,0.990866
nsga2,0.728637,0.991008
nsga2,0.726353,0.991634
nsga2,0.707197,0.994664
nsga2,0.724843,0.991937
nsga2,0.711261,0.994238
nsga2,0.721971,0.992604
nsga2,0.714880,0.993728
nsga2,0.721234,0.992730
nsga2,0.722540,0.992548
nsga2,0.729272,0.990804
nsga2,0.728099,0.991092
nsga2,0.717397,0.993351
nsga2,0.725551,0.991865
nsga2,0.699696,0.995198
nsga2,0.726045,0.991766
nsga2,0.720168,0.992895
nsga2,0.706422,0.994738
nsga2,0.720812,0.992839
nsga2,0.695945,0.995286
nsga2,0.733267,0.989249
nsga2,0.707143,0.994668
nsga2,0.712958,0.994038
nsga2,0.723761,0.992281
nsga2,0.708104,0.994603
nsga2,0.735489,0.988269
nsga2,0.734272,0.988880
nsga2,0.733902,0.989052
nsga2,0.730569,0.990276
nsga2,0.713452,0.993963
nsga2,0.731001,0.990019
nsga2,0.734704,0.988626
nsga2,0.712958,0.994038
nsga2,0.723205,0.992420
nsga2,0.696976,0.995274
nsga2,0.724748,0.992117
nsga2,0.730198,0.990450
nsga2,0.723205,0.992420
nsga2,0.719674,0.993000
nsga2,0.693995,0.995346
nsga2,0.724193,0.992255
nsga2,0.718086,0.993232
nsga2,0.720987,0.992737
nsga2,0.724334,0.992146
nsga2,0.713452,0.993963
nsga2,0.709203,0.994519
nsga2,0.730321,0.990315
nsga2,0.734025,0.988917
nsga2,0.733655,0.989052
nsga2,0.727791,0.991223
nsga2,0.730860,0.990125
nsga2,0.709900,0.994450
nsga2,0.727791,0.991223
nsga2,0.718765,0.993101
nsga2,0.710161,0.994396
nsga2,0.732050,0.989677
nsga2,0.701353,0.995105
nsga2,0.722540,0.992548
nsga2,0.727526,0.991342
nsga2,0.718086,0.993232
nsga2,0.729352,0.990675
nsga2,0.704663,0.994860
nsga2,0.700137,0.995168
nsga2,0.732976,0.989399
nsga2,0.700913,0.995133
nsga2,0.699061,0.995204
nsga2,0.694870,0.995331
nsga2,0.711888,0.994145
nsga2,0.697711,0.995265
nsga2,0.716454,0.993473
nsga2,0.697850,0.995264
nsga2,0.712195,0.994143
nsga2,0.709203,0.994519
nsga2,0.725551,0.991865
nsga2,0.730860,0.990125
nsga2,0.704663,0.994860
nsga2,0.703845,0.994950
nsga2,0.702616,0.995041
nsga2,0.714602,0.993762
nsga2,0.708567,0.994557
nsga2,0.732437,0.989493
nsga2,0.733020,0.989287
nsga2,0.734316,0.988769
nsga2,0.706422,0.994738
nsga2,0.726045,0.991766
nsga2,0.715312,0.993656
nsga2,0.726651,0.991529
nsga2,0.716948,0.993400
nsga2,0.718748,0.993138
nsga2,0.711701,0.994219
nsga2,0.733408,0.989143
nsga2,0.734563,0.988732
nsga2,0.729659,0.990548
nsga2,0.732341,0.989598
nsga2,0.710864,0.994304
nsga2,0.729906,0.990455
nsga2,0.726600,0.991630
nsga2,0.695505,0.995319
nsga2,0.729563,0.990653
nsga2,0.720168,0.992895
nsga2,0.708104,0.994603
nsga2,0.715775,0.993607
nsga2,0.696976,0.995274
nsga2,0.704056,0.994916
nsga2,0.710506,0.994382
nsga2,0.728099,0.991092
nsga2,0.716133,0.993548
nsga2,0.732729,0.989400
nsga2,0.719211,0.993046
nsga2,0.712195,0.994143
nsga2,0.716948,0.993400
nsga2,0.721769,0.992645
nsga2,0.727235,0.991424
nsga2,0.719674,0.993000
nsga2,0.732094,0.989599
nsga2,0.716454,0.993473
nsga2,0.710864,0.994304
nsga2,0.727526,0.991342
nsga2,0.726944,0.991452
nsga2,0.694870,0.995331
nsga2,0.715312,0.993656
nsga2,0.719211,0.993046
nsga2,0.724828,0.992045
nsga2,0.723537,0.992345
nsga2,0.721769,0.992645
nsga2,0.731001,0.990019
nsga2,0.708567,0.994557
nsga2,0.702616,0.995041
nsga2,0.733408,0.989143
nsga2,0.709900,0.994450
nsga2,0.734704,0.988626
nsga2,0.716133,0.993548
nsga2,0.714602,0.993762
nsga2,0.723537,0.992345
greedy,0.737958,0.947800
