tipo,f1,f2
nsga2,0.756007,0.993077
nsga2,0.684575,0.999608
nsga2,0.684575,0.999608
nsga2,0.756007,0.993077
nsga2,0.752304,0.994545
nsga2,0.754061,0.993702
nsga2,0.753970,0.994001
nsga2,0.749063,0.995438
nsga2,0.755172,0.993202
nsga2,0.752395,0.994245
nsga2,0.749207,0.995122
nsga2,0.755081,0.993500
nsga2,0.689167,0.999522
nsga2,0.717942,0.998624
nsga2,0.701093,0.999292
nsga2,0.735915,0.997342
nsga2,0.747952,0.995668
nsga2,0.751469,0.994676
nsga2,0.712396,0.998833
nsga2,0.738651,0.997125
nsga2,0.732691,0.997673
nsga2,0.708269,0.999052
nsga2,0.726229,0.998149
nsga2,0.722874,0.998328
nsga2,0.745688,0.996027
nsga2,0.699542,0.999339
nsga2,0.716334,0.998638
nsga2,0.696332,0.999400
nsga2,0.737211,0.997277
nsga2,0.754896,0.993576
nsga2,0.685501,0.999590
nsga2,0.741191,0.996819
nsga2,0.728205,0.998005
nsga2,0.715467,0.998689
nsga2,0.737412,0.997198
nsga2,0.738137,0.997174
nsga2,0.706537,0.999107
nsga2,0.733159,0.997568
nsga2,0.739063,0.997047
nsga2,0.691928,0.999456
nsga2,0.693621,0.999448
nsga2,0.742725,0.996588
nsga2,0.741985,0.996705
nsga2,0.740121,0.996865
nsga2,0.742725,0.996588
nsga2,0.715248,0.998726
nsga2,0.714019,0.998800
nsga2,0.687497,0.999542
nsga2,0.696950,0.999378
nsga2,0.728205,0.998005
nsga2,0.734913,0.997491
nsga2,0.749380,0.995028
nsga2,0.710727,0.998934
nsga2,0.719280,0.998530
nsga2,0.697876,0.999365
nsga2,0.749895,0.995017
nsga2,0.730503,0.997760
nsga2,0.729784,0.997825
nsga2,0.741285,0.996725
nsga2,0.731539,0.997735
nsga2,0.721455,0.998435
nsga2,0.750318,0.994951
nsga2,0.750781,0.994835
nsga2,0.753230,0.994116
nsga2,0.743413,0.996474
nsga2,0.699940,0.999292
nsga2,0.729728,0.997917
nsga2,0.691019,0.999485
nsga2,0.693780,0.999420
nsga2,0.689697,0.999495
nsga2,0.722340,0.998392
nsga2,0.746841,0.995845
nsga2,0.747540,0.995739
nsga2,0.686201,0.999565
nsga2,0.735191,0.997459
nsga2,0.709104,0.999004
nsga2,0.709904,0.998939
nsga2,0.711282,0.998897
nsga2,0.687497,0.999542
nsga2,0.726909,0.998076
nsga2,0.717942,0.998624
nsga2,0.712396,0.998833
nsga2,0.746841,0.995845
nsga2,0.744524,0.996233
nsga2,0.743413,0.996474
nsga2,0.747540,0.995739
nsga2,0.744248,0.996329
nsga2,0.748228,0.995574
nsga2,0.735915,0.997342
nsga2,0.753230,0.994116
nsga2,0.708269,0.999052
nsga2,0.751192,0.994768
nsga2,0.731539,0.997735
nsga2,0.702039,0.999243
nsga2,0.705796,0.999135
nsga2,0.723862,0.998268
nsga2,0.695098,0.999407
nsga2,0.725117,0.998229
nsga2,0.695098,0.999407
nsga2,0.702039,0.999243
nsga2,0.734039,0.997523
nsga2,0.721455,0.998435
nsga2,0.739577,0.997025
nsga2,0.753970,0.994001
nsga2,0.706537,0.999107
nsga2,0.704690,0.999166
nsga2,0.726909,0.998076
nsga2,0.720206,0.998479
nsga2,0.709104,0.999004
nsga2,0.739989,0.996948
nsga2,0.745915,0.995954
nsga2,0.702921,0.999204
nsga2,0.746429,0.995916
nsga2,0.729316,0.997933
nsga2,0.723677,0.998310
nsga2,0.711282,0.998897
nsga2,0.734039,0.997523
nsga2,0.704690,0.999166
nsga2,0.743837,0.996403
nsga2,0.719465,0.998486
nsga2,0.697876,0.999365
nsga2,0.720206,0.998479
nsga2,0.719280,0.998530
nsga2,0.729316,0.997933
nsga2,0.750781,0.994835
nsga2,0.743837,0.996403
nsga2,0.725303,0.998205
nsga2,0.750318,0.994951
nsga2,0.748651,0.995507
nsga2,0.749207,0.995122
nsga2,0.724603,0.998267
nsga2,0.732691,0.997673
nsga2,0.751892,0.994611
nsga2,0.726353,0.998095
nsga2,0.748651,0.995507
nsga2,0.752806,0.994179
nsga2,0.745265,0.996097
nsga2,0.744948,0.996163
nsga2,0.754485,0.993640
nsga2,0.714431,0.998771
nsga2,0.751892,0.994611
nsga2,0.755596,0.993140
nsga2,0.703802,0.999186
nsga2,0.752806,0.994179
nsga2,0.754485,0.993640
nsga2,0.744948,0.996163
nsga2,0.703802,0.999186
nsga2,0.755596,0.993140
nsga2,0.745265,0.996097
nsga2,0.702921,0.999204
greedy,0.737958,0.947800
