tipo,f1,f2
nsga2,0.670485,0.996692
nsga2,0.710743,0.987428
nsga2,0.710743,0.987428
nsga2,0.670485,0.996692
nsga2,0.709817,0.987937
nsga2,0.708891,0.988448
nsga2,0.709632,0.988030
nsga2,0.704817,0.990111
nsga2,0.707965,0.988882
nsga2,0.706483,0.989643
nsga2,0.705743,0.989987
nsga2,0.708706,0.988541
nsga2,0.682370,0.995674
nsga2,0.686814,0.995160
nsga2,0.673633,0.996478
nsga2,0.683481,0.995478
nsga2,0.679703,0.995996
nsga2,0.705557,0.990065
nsga2,0.671411,0.996675
nsga2,0.676555,0.996171
nsga2,0.676411,0.996289
nsga2,0.707965,0.988882
nsga2,0.704817,0.990348
nsga2,0.672522,0.996596
nsga2,0.672707,0.996491
nsga2,0.675300,0.996401
nsga2,0.675485,0.996297
nsga2,0.678592,0.996100
nsga2,0.678777,0.995998
nsga2,0.709817,0.987937
nsga2,0.693335,0.993839
nsga2,0.684221,0.995352
nsga2,0.706669,0.989549
nsga2,0.706854,0.989301
nsga2,0.689592,0.994661
nsga2,0.680814,0.995793
nsga2,0.703243,0.990840
nsga2,0.702965,0.991075
nsga2,0.671596,0.996611
nsga2,0.681259,0.995773
nsga2,0.674374,0.996410
nsga2,0.677666,0.996104
nsga2,0.677481,0.996165
nsga2,0.690055,0.994534
nsga2,0.685703,0.995248
nsga2,0.704446,0.990452
nsga2,0.706483,0.989643
nsga2,0.708891,0.988448
nsga2,0.708706,0.988541
nsga2,0.709632,0.988030
nsga2,0.688666,0.994855
nsga2,0.692872,0.993962
nsga2,0.686814,0.995160
nsga2,0.684147,0.995457
nsga2,0.702039,0.991441
nsga2,0.700928,0.991836
nsga2,0.682370,0.995674
nsga2,0.705743,0.989987
nsga2,0.692277,0.994040
nsga2,0.697833,0.992563
nsga2,0.680444,0.995865
nsga2,0.690650,0.994454
nsga2,0.687925,0.994973
nsga2,0.687555,0.995040
nsga2,0.689724,0.994646
nsga2,0.703891,0.990632
nsga2,0.688983,0.994763
nsga2,0.704446,0.990452
nsga2,0.691113,0.994329
nsga2,0.683036,0.995552
nsga2,0.683036,0.995552
nsga2,0.703891,0.990632
nsga2,0.684888,0.995333
nsga2,0.694446,0.993579
nsga2,0.702780,0.991154
nsga2,0.700280,0.992016
nsga2,0.700002,0.992127
nsga2,0.680444,0.995865
nsga2,0.702317,0.991268
nsga2,0.695372,0.993277
nsga2,0.693798,0.993752
nsga2,0.703428,0.990745
nsga2,0.698428,0.992492
nsga2,0.699354,0.992292
nsga2,0.687555,0.995040
nsga2,0.687925,0.994973
nsga2,0.681259,0.995773
nsga2,0.698944,0.992313
nsga2,0.695835,0.993056
nsga2,0.691576,0.994240
nsga2,0.691113,0.994329
nsga2,0.696761,0.992775
nsga2,0.691946,0.994150
nsga2,0.707595,0.989034
nsga2,0.693388,0.993777
nsga2,0.688666,0.994855
nsga2,0.697502,0.992669
nsga2,0.674189,0.996473
nsga2,0.685703,0.995248
nsga2,0.694446,0.993579
nsga2,0.692872,0.993962
nsga2,0.690147,0.994469
nsga2,0.700002,0.992127
nsga2,0.700280,0.992016
nsga2,0.707595,0.989034
nsga2,0.707409,0.989127
nsga2,0.688983,0.994763
nsga2,0.691576,0.994240
nsga2,0.701391,0.991620
nsga2,0.694909,0.993398
nsga2,0.679703,0.995996
nsga2,0.695557,0.993170
nsga2,0.700743,0.991900
nsga2,0.697132,0.992755
nsga2,0.685259,0.995265
nsga2,0.702039,0.991441
nsga2,0.701669,0.991547
nsga2,0.701113,0.991730
nsga2,0.703706,0.990736
nsga2,0.691946,0.994150
nsga2,0.693983,0.993700
nsga2,0.695372,0.993277
nsga2,0.694909,0.993398
nsga2,0.697502,0.992669
nsga2,0.695835,0.993056
nsga2,0.696391,0.992884
nsga2,0.696206,0.992958
nsga2,0.699539,0.992243
nsga2,0.703243,0.990840
nsga2,0.700743,0.991900
nsga2,0.701669,0.991547
nsga2,0.693983,0.993700
nsga2,0.694724,0.993465
nsga2,0.695557,0.993170
nsga2,0.699539,0.992243
nsga2,0.692277,0.994040
nsga2,0.707409,0.989127
nsga2,0.707039,0.989239
nsga2,0.701113,0.991730
nsga2,0.696391,0.992884
nsga2,0.698613,0.992419
nsga2,0.698613,0.992419
nsga2,0.697833,0.992563
nsga2,0.707039,0.989239
nsga2,0.702317,0.991268
nsga2,0.702502,0.991189
nsga2,0.702965,0.991075
nsga2,0.696206,0.992958
nsga2,0.701391,0.991620
nsga2,0.706669,0.989549
greedy,0.737958,0.947800
