tipo,f1,f2
nsga2,0.703291,0.996111
nsga2,0.684092,0.998352
nsga2,0.703291,0.996111
nsga2,0.684092,0.998352
nsga2,0.701440,0.996702
nsga2,0.701604,0.996299
nsga2,0.691483,0.997958
nsga2,0.702180,0.996276
nsga2,0.691623,0.997816
nsga2,0.695327,0.997388
nsga2,0.695187,0.997528
nsga2,0.698987,0.996985
nsga2,0.702320,0.996137
nsga2,0.698847,0.997124
nsga2,0.700328,0.996871
nsga2,0.700328,0.996761
nsga2,0.699958,0.996953
nsga2,0.692594,0.997769
nsga2,0.696298,0.997348
nsga2,0.699999,0.996888
nsga2,0.692965,0.997682
nsga2,0.692635,0.997704
nsga2,0.696339,0.997283
nsga2,0.690372,0.998039
nsga2,0.694076,0.997601
nsga2,0.686586,0.998232
nsga2,0.686722,0.998215
nsga2,0.696764,0.997225
nsga2,0.696668,0.997264
nsga2,0.693104,0.997645
nsga2,0.693747,0.997623
nsga2,0.693883,0.997608
nsga2,0.685529,0.998267
nsga2,0.690512,0.998007
nsga2,0.700082,0.996884
nsga2,0.685944,0.998264
nsga2,0.694215,0.997570
nsga2,0.697876,0.997159
nsga2,0.698325,0.997147
nsga2,0.700468,0.996731
nsga2,0.697736,0.997189
nsga2,0.699189,0.996983
nsga2,0.700670,0.996730
nsga2,0.699629,0.996970
nsga2,0.687821,0.998161
nsga2,0.702798,0.996129
nsga2,0.688166,0.998157
nsga2,0.691290,0.997965
nsga2,0.684294,0.998344
nsga2,0.684339,0.998336
nsga2,0.686026,0.998257
nsga2,0.688368,0.998150
nsga2,0.688413,0.998143
nsga2,0.689603,0.998084
nsga2,0.689648,0.998077
nsga2,0.685063,0.998290
nsga2,0.701933,0.996288
nsga2,0.703045,0.996123
nsga2,0.686915,0.998206
nsga2,0.684870,0.998300
nsga2,0.684734,0.998318
nsga2,0.694611,0.997560
nsga2,0.689137,0.998103
nsga2,0.685327,0.998275
nsga2,0.688944,0.998112
nsga2,0.688808,0.998128
nsga2,0.695722,0.997378
nsga2,0.690179,0.998047
nsga2,0.690043,0.998063
nsga2,0.685327,0.998275
nsga2,0.685063,0.998290
nsga2,0.701193,0.996709
nsga2,0.692771,0.997689
nsga2,0.698078,0.997156
nsga2,0.698123,0.997150
nsga2,0.687178,0.998191
nsga2,0.694994,0.997535
nsga2,0.694858,0.997549
nsga2,0.686915,0.998206
nsga2,0.689401,0.998090
nsga2,0.696105,0.997354
nsga2,0.695969,0.997368
nsga2,0.696475,0.997269
nsga2,0.689401,0.998090
nsga2,0.697543,0.997194
nsga2,0.697407,0.997208
nsga2,0.690961,0.997989
nsga2,0.700917,0.996722
nsga2,0.698654,0.997129
nsga2,0.698518,0.997143
nsga2,0.692018,0.997803
nsga2,0.690714,0.998001
nsga2,0.689137,0.998103
nsga2,0.701933,0.996288
nsga2,0.703045,0.996123
nsga2,0.690961,0.997989
nsga2,0.692265,0.997792
nsga2,0.692018,0.997803
nsga2,0.690714,0.998001
nsga2,0.684541,0.998328
nsga2,0.699711,0.996966
nsga2,0.699382,0.996978
nsga2,0.686393,0.998241
nsga2,0.701686,0.996295
nsga2,0.687627,0.998170
nsga2,0.692401,0.997776
nsga2,0.688615,0.998137
nsga2,0.701110,0.996719
nsga2,0.689850,0.998071
nsga2,0.686191,0.998249
nsga2,0.692347,0.997786
nsga2,0.687425,0.998177
nsga2,0.691825,0.997811
nsga2,0.699382,0.996978
nsga2,0.684541,0.998328
nsga2,0.687261,0.998185
nsga2,0.693306,0.997641
nsga2,0.694417,0.997566
nsga2,0.686393,0.998241
nsga2,0.700328,0.996761
nsga2,0.695529,0.997384
nsga2,0.687627,0.998170
nsga2,0.688615,0.998137
nsga2,0.696967,0.997222
nsga2,0.691154,0.997981
nsga2,0.689850,0.998071
nsga2,0.702180,0.996276
nsga2,0.688166,0.998157
nsga2,0.691825,0.997811
nsga2,0.685529,0.998267
nsga2,0.693553,0.997629
nsga2,0.693500,0.997634
nsga2,0.693306,0.997641
nsga2,0.687380,0.998184
nsga2,0.694664,0.997555
nsga2,0.695776,0.997374
nsga2,0.687821,0.998161
nsga2,0.702522,0.996136
nsga2,0.697213,0.997213
nsga2,0.697160,0.997217
nsga2,0.702715,0.996133
nsga2,0.694417,0.997566
nsga2,0.686191,0.998249
nsga2,0.701440,0.996702
nsga2,0.700863,0.996726
nsga2,0.684734,0.998318
nsga2,0.695529,0.997384
nsga2,0.684870,0.998300
nsga2,0.696967,0.997222
nsga2,0.688808,0.998128
greedy,0.737958,0.947800
