tipo,f1,f2
nsga2,0.699984,0.998236
nsga2,0.743361,0.990163
nsga2,0.699984,0.998236
nsga2,0.743361,0.990163
nsga2,0.741989,0.990715
nsga2,0.743100,0.990187
nsga2,0.742435,0.990611
nsga2,0.741509,0.991060
nsga2,0.737806,0.992559
nsga2,0.731324,0.994741
nsga2,0.707675,0.997872
nsga2,0.725528,0.995950
nsga2,0.729232,0.995147
nsga2,0.735769,0.993322
nsga2,0.716553,0.997182
nsga2,0.731361,0.994581
nsga2,0.734695,0.993613
nsga2,0.738361,0.992503
nsga2,0.735584,0.993547
nsga2,0.702526,0.998147
nsga2,0.704749,0.998050
nsga2,0.726509,0.995641
nsga2,0.741509,0.991060
nsga2,0.726155,0.995901
nsga2,0.725491,0.996111
nsga2,0.729195,0.995308
nsga2,0.734658,0.993773
nsga2,0.711378,0.997660
nsga2,0.732915,0.994229
nsga2,0.714566,0.997345
nsga2,0.737174,0.992907
nsga2,0.739026,0.992152
nsga2,0.731989,0.994539
nsga2,0.739952,0.991698
nsga2,0.740878,0.991246
nsga2,0.736695,0.993099
nsga2,0.733470,0.993950
nsga2,0.735322,0.993575
nsga2,0.733933,0.993885
nsga2,0.736695,0.993099
nsga2,0.701095,0.998196
nsga2,0.739658,0.991885
nsga2,0.740584,0.991432
nsga2,0.705119,0.998009
nsga2,0.739472,0.991966
nsga2,0.740584,0.991432
nsga2,0.738546,0.992421
nsga2,0.721787,0.996565
nsga2,0.741139,0.991221
nsga2,0.742435,0.990611
nsga2,0.719324,0.996812
nsga2,0.732267,0.994354
nsga2,0.732250,0.994509
nsga2,0.708529,0.997840
nsga2,0.720600,0.996734
nsga2,0.737621,0.992720
nsga2,0.726417,0.995868
nsga2,0.730137,0.994926
nsga2,0.730121,0.995072
nsga2,0.733454,0.994096
nsga2,0.740398,0.991592
nsga2,0.736509,0.993245
nsga2,0.737435,0.992865
nsga2,0.724565,0.996277
nsga2,0.713415,0.997488
nsga2,0.719952,0.996809
nsga2,0.727621,0.995532
nsga2,0.727158,0.995602
nsga2,0.712788,0.997500
nsga2,0.728269,0.995467
nsga2,0.715703,0.997262
nsga2,0.740213,0.991673
nsga2,0.713965,0.997412
nsga2,0.709454,0.997762
nsga2,0.717102,0.997109
nsga2,0.715965,0.997189
nsga2,0.721063,0.996657
nsga2,0.737621,0.992720
nsga2,0.702870,0.998111
nsga2,0.725028,0.996203
nsga2,0.712566,0.997574
nsga2,0.700833,0.998215
nsga2,0.722565,0.996508
nsga2,0.701759,0.998163
nsga2,0.728732,0.995397
nsga2,0.722991,0.996476
nsga2,0.730861,0.994828
nsga2,0.710267,0.997720
nsga2,0.713965,0.997412
nsga2,0.718213,0.996994
nsga2,0.721618,0.996630
nsga2,0.703637,0.998097
nsga2,0.717102,0.997109
nsga2,0.717703,0.997046
nsga2,0.720600,0.996734
nsga2,0.726433,0.995722
nsga2,0.725028,0.996203
nsga2,0.717703,0.997046
nsga2,0.723655,0.996381
nsga2,0.733176,0.994200
nsga2,0.733192,0.994124
nsga2,0.724565,0.996277
nsga2,0.722991,0.996476
nsga2,0.728732,0.995397
nsga2,0.715076,0.997290
nsga2,0.723917,0.996347
nsga2,0.730861,0.994828
nsga2,0.718213,0.996994
nsga2,0.718841,0.996935
nsga2,0.727621,0.995532
nsga2,0.728269,0.995467
nsga2,0.709156,0.997796
nsga2,0.714814,0.997329
nsga2,0.711677,0.997627
nsga2,0.708529,0.997840
nsga2,0.729859,0.995103
nsga2,0.743100,0.990187
nsga2,0.704084,0.998074
nsga2,0.732528,0.994325
nsga2,0.723655,0.996381
nsga2,0.739287,0.992126
nsga2,0.738732,0.992260
nsga2,0.706230,0.997965
nsga2,0.705675,0.998004
nsga2,0.701759,0.998163
nsga2,0.710751,0.997700
nsga2,0.739658,0.991885
nsga2,0.722565,0.996508
nsga2,0.719102,0.996899
nsga2,0.706230,0.997965
nsga2,0.734195,0.993856
nsga2,0.710267,0.997720
nsga2,0.737174,0.992907
nsga2,0.710751,0.997700
nsga2,0.712304,0.997587
nsga2,0.738546,0.992326
nsga2,0.739287,0.992032
nsga2,0.742250,0.990691
nsga2,0.727158,0.995602
nsga2,0.719952,0.996809
nsga2,0.738732,0.992260
nsga2,0.707156,0.997923
nsga2,0.723917,0.996347
nsga2,0.730398,0.994896
nsga2,0.736248,0.993272
nsga2,0.730398,0.994896
nsga2,0.740398,0.991592
nsga2,0.734195,0.993856
nsga2,0.706786,0.997933
nsga2,0.713415,0.997488
greedy,0.737958,0.947800
