tipo,f1,f2
nsga2,0.722529,0.992688
nsga2,0.682119,0.998124
nsga2,0.682119,0.998124
nsga2,0.722529,0.992688
nsga2,0.721603,0.993017
nsga2,0.721912,0.992747
nsga2,0.719751,0.993433
nsga2,0.719347,0.993465
nsga2,0.716233,0.994247
nsga2,0.720677,0.993253
nsga2,0.720060,0.993315
nsga2,0.709937,0.995554
nsga2,0.717159,0.994002
nsga2,0.716542,0.994068
nsga2,0.720986,0.993077
nsga2,0.711788,0.995180
nsga2,0.703825,0.996770
nsga2,0.696160,0.997578
nsga2,0.700644,0.997101
nsga2,0.711173,0.995219
nsga2,0.717282,0.993848
nsga2,0.686440,0.998003
nsga2,0.710862,0.995377
nsga2,0.709134,0.995637
nsga2,0.713579,0.994680
nsga2,0.715307,0.994435
nsga2,0.686011,0.998036
nsga2,0.717900,0.993782
nsga2,0.713455,0.994802
nsga2,0.709011,0.995760
nsga2,0.702282,0.996987
nsga2,0.702495,0.996950
nsga2,0.703421,0.996816
nsga2,0.706048,0.996338
nsga2,0.718085,0.993665
nsga2,0.687551,0.998000
nsga2,0.682736,0.998120
nsga2,0.705034,0.996468
nsga2,0.710034,0.995452
nsga2,0.708799,0.995761
nsga2,0.704937,0.996572
nsga2,0.692029,0.997849
nsga2,0.689992,0.997904
nsga2,0.707159,0.996145
nsga2,0.708182,0.995838
nsga2,0.708085,0.995962
nsga2,0.684495,0.998091
nsga2,0.710960,0.995253
nsga2,0.689066,0.997979
nsga2,0.714903,0.994471
nsga2,0.714690,0.994504
nsga2,0.715616,0.994314
nsga2,0.716755,0.994037
nsga2,0.697003,0.997499
nsga2,0.712529,0.994995
nsga2,0.711912,0.995067
nsga2,0.695448,0.997612
nsga2,0.714381,0.994552
nsga2,0.701449,0.997068
nsga2,0.697716,0.997468
nsga2,0.692889,0.997810
nsga2,0.691162,0.997852
nsga2,0.707256,0.996042
nsga2,0.690640,0.997870
nsga2,0.688199,0.997987
nsga2,0.685362,0.998076
nsga2,0.689714,0.997944
nsga2,0.694926,0.997659
nsga2,0.693264,0.997761
nsga2,0.718825,0.993541
nsga2,0.685393,0.998036
nsga2,0.700401,0.997179
nsga2,0.694123,0.997724
nsga2,0.712159,0.994998
nsga2,0.706356,0.996211
nsga2,0.713085,0.994804
nsga2,0.697003,0.997499
nsga2,0.694337,0.997693
nsga2,0.696393,0.997551
nsga2,0.699071,0.997368
nsga2,0.714381,0.994604
nsga2,0.718825,0.993593
nsga2,0.700093,0.997231
nsga2,0.701878,0.997034
nsga2,0.707873,0.995964
nsga2,0.707467,0.996040
nsga2,0.702900,0.996903
nsga2,0.694926,0.997659
nsga2,0.708393,0.995837
nsga2,0.695448,0.997612
nsga2,0.705458,0.996429
nsga2,0.697716,0.997468
nsga2,0.705862,0.996385
nsga2,0.683847,0.998108
nsga2,0.698238,0.997423
nsga2,0.710458,0.995416
nsga2,0.684745,0.998077
nsga2,0.709533,0.995595
nsga2,0.692241,0.997841
nsga2,0.689066,0.997979
nsga2,0.688199,0.997987
nsga2,0.709533,0.995595
nsga2,0.705458,0.996429
nsga2,0.699475,0.997319
nsga2,0.699688,0.997280
nsga2,0.713977,0.994641
nsga2,0.693815,0.997742
nsga2,0.718421,0.993627
nsga2,0.706788,0.996179
nsga2,0.683230,0.998111
nsga2,0.704533,0.996617
nsga2,0.704108,0.996657
nsga2,0.701449,0.997068
nsga2,0.699071,0.997368
nsga2,0.698642,0.997404
nsga2,0.713977,0.994641
nsga2,0.683847,0.998108
nsga2,0.687551,0.998000
nsga2,0.700093,0.997231
nsga2,0.710458,0.995416
nsga2,0.698238,0.997423
nsga2,0.701878,0.997034
nsga2,0.702900,0.996903
nsga2,0.712838,0.994872
nsga2,0.715829,0.994282
nsga2,0.717495,0.993816
nsga2,0.711912,0.995067
nsga2,0.706233,0.996271
nsga2,0.712838,0.994872
nsga2,0.712714,0.994927
nsga2,0.720273,0.993284
nsga2,0.700401,0.997179
nsga2,0.721199,0.993048
nsga2,0.722125,0.992718
nsga2,0.696393,0.997551
nsga2,0.706233,0.996271
nsga2,0.706788,0.996179
nsga2,0.692889,0.997810
nsga2,0.704011,0.996703
nsga2,0.712714,0.994927
nsga2,0.703208,0.996853
nsga2,0.703208,0.996853
nsga2,0.718421,0.993627
nsga2,0.699475,0.997319
nsga2,0.715307,0.994435
nsga2,0.690448,0.997886
nsga2,0.699688,0.997280
nsga2,0.716233,0.994247
nsga2,0.698642,0.997404
nsga2,0.718825,0.993541
greedy,0.737958,0.947800
