tipo,f1,f2
nsga2,0.688957,0.996465
nsga2,0.741489,0.988198
nsga2,0.741489,0.988198
nsga2,0.688957,0.996465
nsga2,0.720147,0.993442
nsga2,0.739664,0.988846
nsga2,0.702483,0.995527
nsga2,0.719470,0.993549
nsga2,0.691189,0.996341
nsga2,0.699346,0.995861
nsga2,0.731080,0.991295
nsga2,0.703775,0.995477
nsga2,0.722327,0.993134
nsga2,0.700016,0.995776
nsga2,0.708843,0.994899
nsga2,0.701421,0.995668
nsga2,0.740822,0.988460
nsga2,0.705269,0.995285
nsga2,0.708417,0.994960
nsga2,0.722645,0.992976
nsga2,0.709040,0.994772
nsga2,0.704796,0.995368
nsga2,0.737878,0.989622
nsga2,0.700299,0.995724
nsga2,0.705510,0.995200
nsga2,0.707851,0.995022
nsga2,0.740656,0.988564
nsga2,0.729033,0.991763
nsga2,0.712385,0.994514
nsga2,0.721494,0.993252
nsga2,0.706290,0.995180
nsga2,0.718004,0.993746
nsga2,0.730128,0.991532
nsga2,0.730515,0.991379
nsga2,0.718004,0.993746
nsga2,0.720623,0.993342
nsga2,0.711274,0.994632
nsga2,0.715653,0.994036
nsga2,0.701106,0.995680
nsga2,0.732985,0.990871
nsga2,0.697382,0.996008
nsga2,0.739545,0.989023
nsga2,0.731943,0.991045
nsga2,0.698394,0.995936
nsga2,0.709994,0.994766
nsga2,0.736116,0.990041
nsga2,0.697382,0.996008
nsga2,0.721494,0.993252
nsga2,0.702373,0.995598
nsga2,0.727271,0.992171
nsga2,0.726613,0.992305
nsga2,0.738378,0.989352
nsga2,0.735006,0.990367
nsga2,0.733342,0.990729
nsga2,0.741156,0.988361
nsga2,0.716576,0.993944
nsga2,0.724533,0.992724
nsga2,0.736830,0.989918
nsga2,0.706632,0.995122
nsga2,0.717052,0.993882
nsga2,0.717052,0.993882
nsga2,0.727271,0.992171
nsga2,0.724533,0.992724
nsga2,0.726613,0.992305
nsga2,0.712385,0.994514
nsga2,0.711274,0.994632
nsga2,0.692099,0.996340
nsga2,0.694882,0.996179
nsga2,0.693037,0.996278
nsga2,0.734414,0.990544
nsga2,0.693945,0.996238
nsga2,0.728223,0.991961
nsga2,0.690582,0.996408
nsga2,0.725247,0.992585
nsga2,0.735664,0.990244
nsga2,0.704150,0.995384
nsga2,0.718718,0.993657
nsga2,0.725247,0.992585
nsga2,0.707205,0.995034
nsga2,0.724056,0.992821
nsga2,0.733818,0.990633
nsga2,0.693945,0.996238
nsga2,0.693037,0.996278
nsga2,0.696370,0.996072
nsga2,0.732420,0.990947
nsga2,0.734533,0.990433
nsga2,0.723399,0.992960
nsga2,0.738711,0.989251
nsga2,0.739211,0.989123
nsga2,0.731556,0.991197
nsga2,0.735009,0.990291
nsga2,0.726080,0.992410
nsga2,0.738711,0.989251
nsga2,0.739211,0.989123
nsga2,0.726080,0.992410
nsga2,0.695195,0.996122
nsga2,0.737941,0.989518
nsga2,0.736830,0.989918
nsga2,0.689760,0.996420
nsga2,0.731378,0.991214
nsga2,0.737941,0.989518
nsga2,0.729533,0.991614
nsga2,0.728556,0.991864
nsga2,0.710708,0.994691
nsga2,0.698692,0.995869
nsga2,0.738378,0.989352
nsga2,0.712951,0.994432
nsga2,0.727952,0.991966
nsga2,0.722327,0.993134
nsga2,0.720623,0.993342
nsga2,0.713504,0.994383
nsga2,0.710708,0.994691
nsga2,0.733818,0.990633
nsga2,0.735997,0.990152
nsga2,0.727747,0.992053
nsga2,0.737164,0.989817
nsga2,0.737545,0.989723
nsga2,0.715087,0.994181
nsga2,0.740045,0.988755
nsga2,0.714040,0.994305
nsga2,0.731943,0.991045
nsga2,0.723461,0.992897
nsga2,0.725604,0.992505
nsga2,0.715623,0.994105
nsga2,0.728556,0.991864
nsga2,0.719016,0.993575
nsga2,0.733342,0.990729
nsga2,0.741156,0.988361
nsga2,0.715087,0.994181
nsga2,0.732420,0.990947
nsga2,0.725604,0.992505
nsga2,0.724056,0.992821
nsga2,0.727747,0.992053
nsga2,0.692099,0.996340
nsga2,0.695954,0.996100
nsga2,0.714552,0.994248
nsga2,0.729533,0.991614
nsga2,0.707137,0.995100
nsga2,0.737164,0.989817
nsga2,0.737545,0.989723
nsga2,0.730515,0.991379
nsga2,0.740045,0.988755
nsga2,0.740378,0.988655
nsga2,0.740378,0.988655
nsga2,0.730128,0.991532
nsga2,0.714552,0.994248
nsga2,0.714040,0.994305
nsga2,0.736116,0.990041
nsga2,0.689760,0.996420
nsga2,0.712951,0.994432
greedy,0.698018,0.941222
