tipo,f1,f2
nsga2,0.680567,0.994546
nsga2,0.734118,0.982683
nsga2,0.734118,0.982683
nsga2,0.680567,0.994546
nsga2,0.712765,0.989360
nsga2,0.694166,0.992992
nsga2,0.688761,0.993679
nsga2,0.720825,0.987190
nsga2,0.715111,0.988838
nsga2,0.701255,0.991783
nsga2,0.684677,0.994262
nsga2,0.726418,0.985519
nsga2,0.727514,0.985158
nsga2,0.714825,0.988914
nsga2,0.718181,0.987911
nsga2,0.715625,0.988627
nsga2,0.724431,0.986118
nsga2,0.696912,0.992515
nsga2,0.705120,0.991142
nsga2,0.688571,0.993837
nsga2,0.698935,0.992164
nsga2,0.712056,0.989593
nsga2,0.713596,0.989279
nsga2,0.702747,0.991492
nsga2,0.731463,0.983839
nsga2,0.700203,0.992017
nsga2,0.700838,0.991870
nsga2,0.687500,0.993947
nsga2,0.723662,0.986371
nsga2,0.731856,0.983627
nsga2,0.686510,0.994076
nsga2,0.698404,0.992278
nsga2,0.702517,0.991571
nsga2,0.683568,0.994285
nsga2,0.690486,0.993477
nsga2,0.703851,0.991337
nsga2,0.716560,0.988450
nsga2,0.718886,0.987794
nsga2,0.697723,0.992444
nsga2,0.721412,0.987047
nsga2,0.693664,0.993108
nsga2,0.723195,0.986548
nsga2,0.687500,0.993947
nsga2,0.707134,0.990581
nsga2,0.732511,0.983448
nsga2,0.714278,0.989075
nsga2,0.690000,0.993662
nsga2,0.720029,0.987477
nsga2,0.727064,0.985333
nsga2,0.722504,0.986636
nsga2,0.711351,0.989674
nsga2,0.711184,0.989830
nsga2,0.714278,0.989075
nsga2,0.716744,0.988312
nsga2,0.686510,0.994076
nsga2,0.708756,0.990279
nsga2,0.730725,0.984034
nsga2,0.733404,0.982947
nsga2,0.717529,0.988135
nsga2,0.690357,0.993611
nsga2,0.708589,0.990436
nsga2,0.715625,0.988627
nsga2,0.729643,0.984458
nsga2,0.709444,0.990234
nsga2,0.719576,0.987609
nsga2,0.727064,0.985333
nsga2,0.719576,0.987609
nsga2,0.725289,0.985721
nsga2,0.681519,0.994494
nsga2,0.691309,0.993475
nsga2,0.731463,0.983839
nsga2,0.723790,0.986320
nsga2,0.717529,0.988135
nsga2,0.694881,0.992860
nsga2,0.706944,0.990767
nsga2,0.706230,0.990933
nsga2,0.697890,0.992283
nsga2,0.721137,0.987160
nsga2,0.733702,0.982889
nsga2,0.732868,0.983268
nsga2,0.718886,0.987794
nsga2,0.691976,0.993374
nsga2,0.707982,0.990518
nsga2,0.710480,0.989988
nsga2,0.692738,0.993258
nsga2,0.727802,0.985063
nsga2,0.728452,0.984860
nsga2,0.731856,0.983627
nsga2,0.698935,0.992164
nsga2,0.703565,0.991419
nsga2,0.681519,0.994494
nsga2,0.692738,0.993258
nsga2,0.691976,0.993374
nsga2,0.701981,0.991671
nsga2,0.732868,0.983268
nsga2,0.732511,0.983448
nsga2,0.725720,0.985711
nsga2,0.706230,0.990933
nsga2,0.710077,0.990101
nsga2,0.729643,0.984458
nsga2,0.705303,0.991057
nsga2,0.683129,0.994388
nsga2,0.710480,0.989988
nsga2,0.730190,0.984297
nsga2,0.696660,0.992625
nsga2,0.682472,0.994421
nsga2,0.730725,0.984034
nsga2,0.704406,0.991259
nsga2,0.727802,0.985063
nsga2,0.712056,0.989593
nsga2,0.724033,0.986172
nsga2,0.696047,0.992750
nsga2,0.704406,0.991259
nsga2,0.700205,0.991922
nsga2,0.730190,0.984297
nsga2,0.718053,0.988029
nsga2,0.726088,0.985551
nsga2,0.713596,0.989279
nsga2,0.720111,0.987405
nsga2,0.733225,0.983077
nsga2,0.701981,0.991671
nsga2,0.720111,0.987405
nsga2,0.707084,0.990647
nsga2,0.729230,0.984623
nsga2,0.710077,0.990101
nsga2,0.685510,0.994167
nsga2,0.682472,0.994421
nsga2,0.716744,0.988312
nsga2,0.725227,0.985886
nsga2,0.716560,0.988450
nsga2,0.695547,0.992819
nsga2,0.728452,0.984860
nsga2,0.730523,0.984171
nsga2,0.733225,0.983077
nsga2,0.722169,0.986800
nsga2,0.696047,0.992750
nsga2,0.724989,0.985967
nsga2,0.724989,0.985967
nsga2,0.722169,0.986800
nsga2,0.694881,0.992860
nsga2,0.693404,0.993159
nsga2,0.685039,0.994168
nsga2,0.707982,0.990518
nsga2,0.706944,0.990767
nsga2,0.685510,0.994167
nsga2,0.711184,0.989830
nsga2,0.728738,0.984790
nsga2,0.723195,0.986548
nsga2,0.705732,0.991028
nsga2,0.728965,0.984661
greedy,0.698018,0.941222
