tipo,f1,f2
nsga2,0.678029,0.999445
nsga2,0.741328,0.990883
nsga2,0.741328,0.990883
nsga2,0.678029,0.999445
nsga2,0.734847,0.993053
nsga2,0.725680,0.995175
nsga2,0.725141,0.995315
nsga2,0.738551,0.992005
nsga2,0.740402,0.991334
nsga2,0.738660,0.991738
nsga2,0.715372,0.996974
nsga2,0.740697,0.991030
nsga2,0.693687,0.999015
nsga2,0.707660,0.998127
nsga2,0.700901,0.998597
nsga2,0.694442,0.998958
nsga2,0.690163,0.999142
nsga2,0.726437,0.995087
nsga2,0.691803,0.999098
nsga2,0.734956,0.992785
nsga2,0.707048,0.998193
nsga2,0.678769,0.999429
nsga2,0.724847,0.995429
nsga2,0.695831,0.998891
nsga2,0.705619,0.998268
nsga2,0.713521,0.997344
nsga2,0.708150,0.998028
nsga2,0.706242,0.998224
nsga2,0.730402,0.993991
nsga2,0.690789,0.999104
nsga2,0.730217,0.994205
nsga2,0.711669,0.997696
nsga2,0.695420,0.998941
nsga2,0.708891,0.997906
nsga2,0.710623,0.997819
nsga2,0.726514,0.994983
nsga2,0.703031,0.998518
nsga2,0.704142,0.998445
nsga2,0.733736,0.993358
nsga2,0.740032,0.991444
nsga2,0.705197,0.998359
nsga2,0.696827,0.998852
nsga2,0.737439,0.992302
nsga2,0.739291,0.991626
nsga2,0.684060,0.999323
nsga2,0.727548,0.994884
nsga2,0.720141,0.996182
nsga2,0.708706,0.997998
nsga2,0.714910,0.997094
nsga2,0.712780,0.997459
nsga2,0.712410,0.997579
nsga2,0.718643,0.996455
nsga2,0.721977,0.995949
nsga2,0.714169,0.997207
nsga2,0.724477,0.995513
nsga2,0.720974,0.996100
nsga2,0.704142,0.998445
nsga2,0.723104,0.995770
nsga2,0.698216,0.998791
nsga2,0.685753,0.999273
nsga2,0.723474,0.995659
nsga2,0.727625,0.994801
nsga2,0.686881,0.999235
nsga2,0.716484,0.996823
nsga2,0.688161,0.999205
nsga2,0.685589,0.999273
nsga2,0.692576,0.999042
nsga2,0.701800,0.998557
nsga2,0.718643,0.996455
nsga2,0.683531,0.999343
nsga2,0.735141,0.992720
nsga2,0.728474,0.994645
nsga2,0.697012,0.998818
nsga2,0.737919,0.992156
nsga2,0.732810,0.993587
nsga2,0.733104,0.993477
nsga2,0.679962,0.999418
nsga2,0.730958,0.993813
nsga2,0.700329,0.998671
nsga2,0.736808,0.992416
nsga2,0.736514,0.992524
nsga2,0.682727,0.999347
nsga2,0.729847,0.994322
nsga2,0.717965,0.996578
nsga2,0.717532,0.996678
nsga2,0.689012,0.999170
nsga2,0.716113,0.996913
nsga2,0.703031,0.998518
nsga2,0.728180,0.994758
nsga2,0.722347,0.995863
nsga2,0.710067,0.997847
nsga2,0.700068,0.998678
nsga2,0.732178,0.993707
nsga2,0.734215,0.993209
nsga2,0.733736,0.993358
nsga2,0.717532,0.996678
nsga2,0.686881,0.999235
nsga2,0.720974,0.996100
nsga2,0.717965,0.996578
nsga2,0.739771,0.991482
nsga2,0.737439,0.992302
nsga2,0.681293,0.999381
nsga2,0.739291,0.991626
nsga2,0.737919,0.992156
nsga2,0.714910,0.997094
nsga2,0.716854,0.996803
nsga2,0.731699,0.993778
nsga2,0.729847,0.994322
nsga2,0.712410,0.997579
nsga2,0.712780,0.997459
nsga2,0.729106,0.994520
nsga2,0.728474,0.994645
nsga2,0.679962,0.999418
nsga2,0.714169,0.997207
nsga2,0.701800,0.998557
nsga2,0.732810,0.993587
nsga2,0.733104,0.993477
nsga2,0.681100,0.999385
nsga2,0.732178,0.993707
nsga2,0.713798,0.997326
nsga2,0.735882,0.992639
nsga2,0.736514,0.992524
nsga2,0.729291,0.994441
nsga2,0.682289,0.999367
nsga2,0.736808,0.992416
nsga2,0.720141,0.996182
nsga2,0.729106,0.994520
nsga2,0.740402,0.991334
nsga2,0.719354,0.996341
nsga2,0.734477,0.993167
nsga2,0.723474,0.995659
nsga2,0.721715,0.995997
nsga2,0.724215,0.995560
nsga2,0.738289,0.992045
nsga2,0.730789,0.993907
nsga2,0.719354,0.996341
nsga2,0.688161,0.999205
nsga2,0.719615,0.996292
nsga2,0.740958,0.990992
nsga2,0.710993,0.997725
nsga2,0.689012,0.999170
nsga2,0.705197,0.998359
nsga2,0.729291,0.994441
nsga2,0.723104,0.995770
nsga2,0.722347,0.995863
nsga2,0.730217,0.994205
nsga2,0.721715,0.995997
nsga2,0.699271,0.998714
nsga2,0.724215,0.995560
nsga2,0.710067,0.997847
greedy,0.737958,0.947800
