tipo,f1,f2
nsga2,0.774627,0.998983
nsga2,0.903757,0.994952
nsga2,0.774627,0.998983
nsga2,0.903757,0.994952
nsga2,0.893440,0.995737
nsga2,0.892646,0.996384
nsga2,0.898995,0.994998
nsga2,0.898202,0.995635
nsga2,0.838466,0.997778
nsga2,0.882329,0.996753
nsga2,0.874921,0.997042
nsga2,0.882329,0.996753
nsga2,0.851958,0.997646
nsga2,0.828149,0.998286
nsga2,0.869366,0.997076
nsga2,0.867514,0.997322
nsga2,0.837355,0.998052
nsga2,0.815927,0.998364
nsga2,0.861958,0.997445
nsga2,0.887884,0.996543
nsga2,0.832911,0.998246
nsga2,0.887884,0.996543
nsga2,0.856403,0.997633
nsga2,0.861958,0.997445
nsga2,0.851958,0.997646
nsga2,0.874921,0.997042
nsga2,0.837355,0.998052
nsga2,0.828149,0.998286
nsga2,0.792564,0.998807
nsga2,0.856403,0.997633
nsga2,0.892646,0.996384
nsga2,0.787008,0.998829
nsga2,0.867514,0.997322
nsga2,0.832911,0.998246
nsga2,0.838466,0.997778
nsga2,0.783473,0.998837
nsga2,0.787008,0.998829
nsga2,0.815927,0.998364
nsga2,0.893440,0.995737
nsga2,0.898202,0.995635
nsga2,0.806621,0.998558
nsga2,0.802917,0.998627
nsga2,0.804584,0.998559
nsga2,0.800139,0.998692
nsga2,0.781453,0.998918
nsga2,0.802917,0.998627
nsga2,0.800139,0.998692
nsga2,0.869366,0.997076
nsga2,0.812177,0.998438
nsga2,0.797008,0.998712
nsga2,0.795695,0.998757
nsga2,0.778675,0.998945
nsga2,0.782564,0.998870
nsga2,0.803843,0.998601
nsga2,0.898995,0.994998
nsga2,0.809399,0.998448
nsga2,0.808288,0.998503
nsga2,0.808288,0.998503
nsga2,0.782564,0.998870
nsga2,0.810371,0.998439
nsga2,0.814260,0.998392
nsga2,0.813843,0.998403
nsga2,0.795695,0.998757
nsga2,0.792564,0.998807
nsga2,0.776294,0.998963
nsga2,0.777008,0.998958
nsga2,0.806621,0.998558
nsga2,0.779786,0.998920
nsga2,0.812177,0.998438
nsga2,0.797008,0.998712
nsga2,0.808704,0.998486
nsga2,0.793675,0.998785
nsga2,0.803843,0.998601
nsga2,0.813843,0.998403
nsga2,0.779072,0.998921
nsga2,0.794584,0.998774
nsga2,0.793675,0.998785
nsga2,0.794584,0.998774
nsga2,0.776294,0.998963
nsga2,0.814260,0.998392
nsga2,0.798119,0.998701
nsga2,0.808704,0.998486
nsga2,0.799028,0.998698
nsga2,0.798119,0.998701
nsga2,0.781453,0.998918
nsga2,0.783473,0.998837
nsga2,0.777008,0.998958
nsga2,0.799028,0.998698
nsga2,0.809399,0.998448
nsga2,0.810371,0.998439
nsga2,0.778675,0.998945
nsga2,0.779786,0.998920
nsga2,0.804584,0.998559
nsga2,0.779072,0.998921
nsga2,0.903757,0.994952
nsga2,0.774627,0.998983
nsga2,0.882329,0.996753
nsga2,0.887884,0.996543
nsga2,0.861958,0.997445
nsga2,0.851958,0.997646
nsga2,0.874921,0.997042
nsga2,0.837355,0.998052
nsga2,0.828149,0.998286
nsga2,0.856403,0.997633
nsga2,0.892646,0.996384
nsga2,0.867514,0.997322
nsga2,0.832911,0.998246
nsga2,0.838466,0.997778
nsga2,0.787008,0.998829
nsga2,0.815927,0.998364
nsga2,0.893440,0.995737
nsga2,0.898202,0.995635
nsga2,0.802917,0.998627
nsga2,0.800139,0.998692
nsga2,0.869366,0.997076
nsga2,0.898995,0.994998
nsga2,0.808288,0.998503
nsga2,0.782564,0.998870
nsga2,0.795695,0.998757
nsga2,0.792564,0.998807
nsga2,0.806621,0.998558
nsga2,0.812177,0.998438
nsga2,0.797008,0.998712
nsga2,0.803843,0.998601
nsga2,0.813843,0.998403
nsga2,0.793675,0.998785
nsga2,0.794584,0.998774
nsga2,0.776294,0.998963
nsga2,0.814260,0.998392
nsga2,0.808704,0.998486
nsga2,0.798119,0.998701
nsga2,0.781453,0.998918
nsga2,0.783473,0.998837
nsga2,0.777008,0.998958
nsga2,0.799028,0.998698
nsga2,0.809399,0.998448
nsga2,0.810371,0.998439
nsga2,0.778675,0.998945
nsga2,0.779786,0.998920
nsga2,0.804584,0.998559
nsga2,0.779072,0.998921
nsga2,0.774627,0.998983
nsga2,0.903757,0.994952
nsga2,0.882329,0.996753
nsga2,0.887884,0.996543
nsga2,0.861958,0.997445
nsga2,0.851958,0.997646
nsga2,0.874921,0.997042
nsga2,0.837355,0.998052
nsga2,0.828149,0.998286
greedy,0.705809,0.967413
